,npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
6558,1770678732,lamoreau,kristen,02135,brookline,MA,optometry,60,0.0,0.0,0.0,2013
6559,1770678732,lamoreau,kristen,02135,boston,MA,optometry,60,0.0,0.0,0.0,2013
6560,1770749392,athappan,ganesh,02135,brookline,MA,internal medicine,135,0.0,0.0,0.0,2013
6561,1770749392,athappan,ganesh,02135,boston,MA,internal medicine,135,0.0,0.0,0.0,2013
6562,1770897837,mendieta hernandez,juan,02135,brookline,MA,internal medicine,209,,,0.0,2013
6563,1770897837,mendieta hernandez,juan,02135,boston,MA,internal medicine,209,,,0.0,2013
6564,1780791137,razvi,syed,02135,brookline,MA,general surgery,284,102.0,35.92,21.0,2013
6565,1780791137,razvi,syed,02135,boston,MA,general surgery,284,102.0,35.92,21.0,2013
6566,1780905182,janjua,sumbal,02135,brookline,MA,internal medicine,11,0.0,0.0,0.0,2013
6567,1780905182,janjua,sumbal,02135,boston,MA,internal medicine,11,0.0,0.0,0.0,2013
6568,1790700276,liu,howard,02135,brookline,MA,internal medicine,1283,58.0,4.52,24.0,2013
6569,1790700276,liu,howard,02135,boston,MA,internal medicine,1283,58.0,4.52,24.0,2013
6570,1790713147,bailey,kerry,02135,brookline,MA,nurse practitioner,803,0.0,0.0,0.0,2013
6571,1790713147,bailey,kerry,02135,boston,MA,nurse practitioner,803,0.0,0.0,0.0,2013
6572,1790747392,lerager,stacey,02135,brookline,MA,nurse practitioner,664,28.0,4.22,,2013
6573,1790747392,lerager,stacey,02135,boston,MA,nurse practitioner,664,28.0,4.22,,2013
6574,1790783645,jones-mcwilliams,kathleen,02135,brookline,MA,certified nurse midwife,44,,,0.0,2013
6575,1790783645,jones-mcwilliams,kathleen,02135,boston,MA,certified nurse midwife,44,,,0.0,2013
6576,1790847366,stern,robert,02135,brookline,MA,otolaryngology,923,24.0,2.6,0.0,2013
6577,1790847366,stern,robert,02135,boston,MA,otolaryngology,923,24.0,2.6,0.0,2013
6578,1790849883,martirosyan,bessy,02135,brookline,MA,psychiatry,1307,0.0,0.0,0.0,2013
6579,1790849883,martirosyan,bessy,02135,boston,MA,psychiatry,1307,0.0,0.0,0.0,2013
6580,1790946697,osman,sara,02135,brookline,MA,internal medicine,98,,,0.0,2013
6581,1790946697,osman,sara,02135,boston,MA,internal medicine,98,,,0.0,2013
6582,1811161011,martinucci canto,diego,02135,brookline,MA,psychiatry,530,,,0.0,2013
6583,1811161011,martinucci canto,diego,02135,boston,MA,psychiatry,530,,,0.0,2013
6584,1811970684,kittay,jeffrey,02135,brookline,MA,podiatry,134,,,0.0,2013
6585,1811970684,kittay,jeffrey,02135,boston,MA,podiatry,134,,,0.0,2013
6586,1821177460,lee,walter,02135,brookline,MA,internal medicine,27015,753.0,2.79,126.0,2013
6587,1821177460,lee,walter,02135,boston,MA,internal medicine,27015,753.0,2.79,126.0,2013
6588,1821343120,manavalan,sasikala,02135,brookline,MA,hospital (dmercs only),87,,,0.0,2013
6589,1821343120,manavalan,sasikala,02135,boston,MA,hospital (dmercs only),87,,,0.0,2013
6590,1821351263,sipala,david,02135,brookline,MA,podiatry,32,,,0.0,2013
6591,1821351263,sipala,david,02135,boston,MA,podiatry,32,,,0.0,2013
6592,1821352139,mckay,derrick,02135,brookline,MA,podiatry,40,12.0,30.0,0.0,2013
6593,1821352139,mckay,derrick,02135,boston,MA,podiatry,40,12.0,30.0,0.0,2013
6594,1821352899,wrobel,william,02135,brookline,MA,internal medicine,18,,,0.0,2013
6595,1821352899,wrobel,william,02135,boston,MA,internal medicine,18,,,0.0,2013
6596,1831285972,marcoux,john,02135,brookline,MA,podiatry,32,,,0.0,2013
6597,1831285972,marcoux,john,02135,boston,MA,podiatry,32,,,0.0,2013
6598,1831445741,taiyeb,abdullah,02135,brookline,MA,general surgery,13,,,0.0,2013
6599,1831445741,taiyeb,abdullah,02135,boston,MA,general surgery,13,,,0.0,2013
6600,1831485077,bae,sanggyu,02135,brookline,MA,internal medicine,20,,,0.0,2013
6601,1831485077,bae,sanggyu,02135,boston,MA,internal medicine,20,,,0.0,2013
6602,1831485341,saindon,suzanne,02135,brookline,MA,internal medicine,33,,,0.0,2013
6603,1831485341,saindon,suzanne,02135,boston,MA,internal medicine,33,,,0.0,2013
6604,1841247590,kaplun,lubov,02135,brookline,MA,internal medicine,23168,531.0,2.29,13.0,2013
6605,1841247590,kaplun,lubov,02135,boston,MA,internal medicine,23168,531.0,2.29,13.0,2013
6606,1841285475,dash,anthony,02135,brookline,MA,nephrology,1724,54.0,3.13,0.0,2013
6607,1841285475,dash,anthony,02135,boston,MA,nephrology,1724,54.0,3.13,0.0,2013
6608,1841370962,gipson,susan,02135,brookline,MA,nurse practitioner,202,22.0,10.89,0.0,2013
6609,1841370962,gipson,susan,02135,boston,MA,nurse practitioner,202,22.0,10.89,0.0,2013
6610,1841454493,chweich,haval,02135,brookline,MA,internal medicine,159,,,,2013
6611,1841454493,chweich,haval,02135,boston,MA,internal medicine,159,,,,2013
6612,1841501087,davis,barbara,02135,brookline,MA,student in an organized health care education/training program,25,16.0,64.0,,2013
6613,1841501087,davis,barbara,02135,boston,MA,student in an organized health care education/training program,25,16.0,64.0,,2013
6614,1841545142,butler,paul,02135,brookline,MA,internal medicine,32,,,0.0,2013
6615,1841545142,butler,paul,02135,boston,MA,internal medicine,32,,,0.0,2013
6616,1841545423,soyano,aixa,02135,brookline,MA,internal medicine,42,,,0.0,2013
6617,1841545423,soyano,aixa,02135,boston,MA,internal medicine,42,,,0.0,2013
6618,1851655120,gray,damon,02135,brookline,MA,internal medicine,44,,,0.0,2013
6619,1851655120,gray,damon,02135,boston,MA,internal medicine,44,,,0.0,2013
6620,1851688261,swaby,jodi-ann,02135,brookline,MA,internal medicine,45,,,0.0,2013
6621,1851688261,swaby,jodi-ann,02135,boston,MA,internal medicine,45,,,0.0,2013
6622,1861505976,casey,james,02135,brookline,MA,internal medicine,2359,32.0,1.36,0.0,2013
6623,1861505976,casey,james,02135,boston,MA,internal medicine,2359,32.0,1.36,0.0,2013
6624,1861657272,louca,nancy,02135,brookline,MA,emergency medicine,43,,,,2013
6625,1861657272,louca,nancy,02135,boston,MA,emergency medicine,43,,,,2013
6626,1871502286,falzon,maria,02135,brookline,MA,obstetrics/gynecology,103,,,0.0,2013
6627,1871502286,falzon,maria,02135,boston,MA,obstetrics/gynecology,103,,,0.0,2013
6628,1871528968,garcia,lawrence,02135,brookline,MA,cardiology,362,,,0.0,2013
6629,1871528968,garcia,lawrence,02135,boston,MA,cardiology,362,,,0.0,2013
6630,1871785485,alford,april,02135,brookline,MA,dentist,54,,,0.0,2013
6631,1871785485,alford,april,02135,boston,MA,dentist,54,,,0.0,2013
6632,1871933341,halpin,meredith,02135,brookline,MA,internal medicine,27,,,0.0,2013
6633,1871933341,halpin,meredith,02135,boston,MA,internal medicine,27,,,0.0,2013
6634,1881033108,kim,hyun,02135,brookline,MA,internal medicine,19,,,0.0,2013
6635,1881033108,kim,hyun,02135,boston,MA,internal medicine,19,,,0.0,2013
6636,1881823821,miller,peter,02135,brookline,MA,general surgery,12,,,0.0,2013
6637,1881823821,miller,peter,02135,boston,MA,general surgery,12,,,0.0,2013
6638,1881852820,healey,martha,02135,brookline,MA,nurse practitioner,67,,,0.0,2013
6639,1881852820,healey,martha,02135,boston,MA,nurse practitioner,67,,,0.0,2013
6640,1891003125,carlson,david,02135,brookline,MA,otolaryngology,35,13.0,37.14,0.0,2013
6641,1891003125,carlson,david,02135,boston,MA,otolaryngology,35,13.0,37.14,0.0,2013
6642,1891780367,minevich,ida,02135,brookline,MA,internal medicine,15805,151.0,0.96,0.0,2013
6643,1891780367,minevich,ida,02135,boston,MA,internal medicine,15805,151.0,0.96,0.0,2013
6644,1891785895,strom,james,02135,brookline,MA,nephrology,1758,,,0.0,2013
6645,1891785895,strom,james,02135,boston,MA,nephrology,1758,,,0.0,2013
6646,1902105208,esteitie,rania,02135,brookline,MA,student in an organized health care education/training program,41,,,0.0,2013
6647,1902105208,esteitie,rania,02135,boston,MA,student in an organized health care education/training program,41,,,0.0,2013
6648,1902885106,morse,allison,02135,brookline,MA,nurse practitioner,125,18.0,14.4,,2013
6649,1902885106,morse,allison,02135,boston,MA,nurse practitioner,125,18.0,14.4,,2013
6650,1902894025,mitty,roger,02135,brookline,MA,gastroenterology,495,,,,2013
6651,1902894025,mitty,roger,02135,boston,MA,gastroenterology,495,,,,2013
6652,1912091000,catalano,peter,02135,brookline,MA,otolaryngology,231,,,0.0,2013
6653,1912091000,catalano,peter,02135,boston,MA,otolaryngology,231,,,0.0,2013
6654,1912293812,patel,mitkumar,02135,brookline,MA,student in an organized health care education/training program,21,0.0,0.0,0.0,2013
6655,1912293812,patel,mitkumar,02135,boston,MA,student in an organized health care education/training program,21,0.0,0.0,0.0,2013
6656,1922040609,chi,dorcas,02135,brookline,MA,hematology/oncology,213,21.0,9.86,,2013
6657,1922040609,chi,dorcas,02135,boston,MA,hematology/oncology,213,21.0,9.86,,2013
6658,1922386614,chand,suresh,02135,brookline,MA,psychiatry & neurology,97,,,0.0,2013
6659,1922386614,chand,suresh,02135,boston,MA,psychiatry & neurology,97,,,0.0,2013
6660,1932495983,whiting,david,02135,brookline,MA,podiatry,22,,,,2013
6661,1932495983,whiting,david,02135,boston,MA,podiatry,22,,,,2013
6662,1932549698,elahi,behzad,02135,brookline,MA,internal medicine,30,,,0.0,2013
6663,1932549698,elahi,behzad,02135,boston,MA,internal medicine,30,,,0.0,2013
6664,1942206503,forman,jeffrey,02135,brookline,MA,physical medicine and rehabilitation,107,0.0,0.0,0.0,2013
6665,1942206503,forman,jeffrey,02135,boston,MA,physical medicine and rehabilitation,107,0.0,0.0,0.0,2013
6666,1942218292,nowd,peter,02135,brookline,MA,dentist,19,0.0,0.0,0.0,2013
6667,1942218292,nowd,peter,02135,boston,MA,dentist,19,0.0,0.0,0.0,2013
6668,1942225198,murakami,saori,02135,brookline,MA,psychiatry & neurology,16,0.0,0.0,0.0,2013
6669,1942225198,murakami,saori,02135,boston,MA,psychiatry & neurology,16,0.0,0.0,0.0,2013
6670,1942227830,gurbani,sheela,02135,brookline,MA,pediatric medicine,534,34.0,6.37,0.0,2013
6671,1942227830,gurbani,sheela,02135,boston,MA,pediatric medicine,534,34.0,6.37,0.0,2013
6672,1942275169,hayes,gerard,02135,brookline,MA,pulmonary disease,337,0.0,0.0,0.0,2013
6673,1942275169,hayes,gerard,02135,boston,MA,pulmonary disease,337,0.0,0.0,0.0,2013
6674,1942294491,anderson,mary,02135,brookline,MA,psychiatry,142,0.0,0.0,0.0,2013
6675,1942294491,anderson,mary,02135,boston,MA,psychiatry,142,0.0,0.0,0.0,2013
6676,1942313531,behlau,irmgard,02135,brookline,MA,infectious disease,13,0.0,0.0,0.0,2013
6677,1942313531,behlau,irmgard,02135,boston,MA,infectious disease,13,0.0,0.0,0.0,2013
6678,1942462494,lavelle,john,02135,brookline,MA,physical medicine and rehabilitation,14,,,,2013
6679,1942462494,lavelle,john,02135,boston,MA,physical medicine and rehabilitation,14,,,,2013
6680,1942475140,kaufman,seth,02135,brookline,MA,pain management,174,87.0,50.0,,2013
6681,1942475140,kaufman,seth,02135,boston,MA,pain management,174,87.0,50.0,,2013
6682,1942555990,yagudayeva,raisa,02135,brookline,MA,psychiatry & neurology,53,0.0,0.0,0.0,2013
6683,1942555990,yagudayeva,raisa,02135,boston,MA,psychiatry & neurology,53,0.0,0.0,0.0,2013
6684,1952303745,skurlatova-maysky,irina,02135,brookline,MA,internal medicine,18486,257.0,1.39,11.0,2013
6685,1952303745,skurlatova-maysky,irina,02135,boston,MA,internal medicine,18486,257.0,1.39,11.0,2013
6686,1952397523,haffajee,charles,02135,brookline,MA,internal medicine,1248,12.0,0.96,0.0,2013
6687,1952397523,haffajee,charles,02135,boston,MA,internal medicine,1248,12.0,0.96,0.0,2013
6688,1952426884,mohan,arni,02135,brookline,MA,psychiatry & neurology,31,0.0,0.0,0.0,2013
6689,1952426884,mohan,arni,02135,boston,MA,psychiatry & neurology,31,0.0,0.0,0.0,2013
6690,1952612038,lele,uday,02135,brookline,MA,internal medicine,570,40.0,7.02,17.0,2013
6691,1952612038,lele,uday,02135,boston,MA,internal medicine,570,40.0,7.02,17.0,2013
6692,1952616369,kanagalingam,sivajothi,02135,brookline,MA,internal medicine,72,,,0.0,2013
6693,1952616369,kanagalingam,sivajothi,02135,boston,MA,internal medicine,72,,,0.0,2013
6694,1952664948,muhammed,maged,02135,brookline,MA,internal medicine,49,0.0,0.0,0.0,2013
6695,1952664948,muhammed,maged,02135,boston,MA,internal medicine,49,0.0,0.0,0.0,2013
6696,1952740250,ferri,christopher,02135,brookline,MA,internal medicine,16,0.0,0.0,0.0,2013
6697,1952740250,ferri,christopher,02135,boston,MA,internal medicine,16,0.0,0.0,0.0,2013
6698,1952740938,ha,daon,02135,brookline,MA,internal medicine,13,,,0.0,2013
6699,1952740938,ha,daon,02135,boston,MA,internal medicine,13,,,0.0,2013
6700,1962600585,flanagan,brigitte,02135,brookline,MA,general practice,44,21.0,47.73,,2013
6701,1962600585,flanagan,brigitte,02135,boston,MA,general practice,44,21.0,47.73,,2013
6702,1962676338,kincaid,james,02135,brookline,MA,physician assistant,70,,,0.0,2013
6703,1962676338,kincaid,james,02135,boston,MA,physician assistant,70,,,0.0,2013
6704,1972864726,fathi,zahra,02135,brookline,MA,nurse practitioner,46,,,,2013
6705,1972864726,fathi,zahra,02135,boston,MA,nurse practitioner,46,,,,2013
6706,1972942928,sahakian,anush,02135,brookline,MA,internal medicine,15,,,0.0,2013
6707,1972942928,sahakian,anush,02135,boston,MA,internal medicine,15,,,0.0,2013
6708,1982606349,coukos,william,02135,brookline,MA,urology,96,0.0,0.0,0.0,2013
6709,1982606349,coukos,william,02135,boston,MA,urology,96,0.0,0.0,0.0,2013
6710,1982646469,hitron,emilie,02135,brookline,MA,specialist,26,0.0,0.0,0.0,2013
6711,1982646469,hitron,emilie,02135,boston,MA,specialist,26,0.0,0.0,0.0,2013
6712,1982727129,phillips,alfred,02135,brookline,MA,podiatry,40,,,0.0,2013
6713,1982727129,phillips,alfred,02135,boston,MA,podiatry,40,,,0.0,2013
6714,1982807434,oneil,edward,02135,brookline,MA,emergency medicine,54,13.0,24.07,0.0,2013
6715,1982807434,oneil,edward,02135,boston,MA,emergency medicine,54,13.0,24.07,0.0,2013
6716,1982868683,sonni,shruti,02135,brookline,MA,neurology,83,0.0,0.0,0.0,2013
6717,1982868683,sonni,shruti,02135,boston,MA,neurology,83,0.0,0.0,0.0,2013
6718,1982879136,james,joy,02135,brookline,MA,psychiatry,1605,,,0.0,2013
6719,1982879136,james,joy,02135,boston,MA,psychiatry,1605,,,0.0,2013
6720,1992010565,andoh-duku,augustine,02135,brookline,MA,student in an organized health care education/training program,221,11.0,4.98,0.0,2013
6721,1992010565,andoh-duku,augustine,02135,boston,MA,student in an organized health care education/training program,221,11.0,4.98,0.0,2013
6722,1992026371,li,sui,02135,brookline,MA,internal medicine,87,0.0,0.0,0.0,2013
6723,1992026371,li,sui,02135,boston,MA,internal medicine,87,0.0,0.0,0.0,2013
6724,1992143846,wamelink,kyle,02135,brookline,MA,podiatry,17,,,0.0,2013
6725,1992143846,wamelink,kyle,02135,boston,MA,podiatry,17,,,0.0,2013
6726,1992147607,kothalanka,samuel,02135,brookline,MA,psychiatry & neurology,49,,,0.0,2013
6727,1992147607,kothalanka,samuel,02135,boston,MA,psychiatry & neurology,49,,,0.0,2013
6728,1992799720,temte,john,02135,brookline,MA,internal medicine,11211,169.0,1.51,,2013
6729,1992799720,temte,john,02135,boston,MA,internal medicine,11211,169.0,1.51,,2013
6730,1992850440,stager,christopher,02135,brookline,MA,physician assistant,59,,,0.0,2013
6731,1992850440,stager,christopher,02135,boston,MA,physician assistant,59,,,0.0,2013
6732,1003020793,beninato,joseph,01844,methuen,MA,dentist,36,,,0.0,2013
6733,1043302623,pare,gary,01844,methuen,MA,vascular surgery,217,109.0,50.23,,2013
6734,1083683130,spruiell,graham,01844,methuen,MA,psychiatry,204,0.0,0.0,0.0,2013
6735,1083801260,gamelin,kiely,01844,methuen,MA,physician assistant,332,64.0,19.28,0.0,2013
6736,1093788721,lantelme,rudolph,01844,methuen,MA,dentist,138,19.0,13.77,0.0,2013
6737,1093794042,sawyer,richard,01844,methuen,MA,gastroenterology,470,,,0.0,2013
6738,1093935348,rengaraju,brinda,01844,methuen,MA,internal medicine,406,26.0,6.4,,2013
6739,1104103993,ackroyd,daniel,01844,methuen,MA,nurse practitioner,3433,0.0,0.0,0.0,2013
6740,1114904158,beal,john,01844,methuen,MA,dentist,27,,,0.0,2013
6741,1134130735,yeghiazarians,vartan,01844,methuen,MA,internal medicine,7810,242.0,3.1,43.0,2013
6742,1134212830,someswarananthan,janarthanan,01844,methuen,MA,internal medicine,23427,352.0,1.5,21.0,2013
6743,1144234683,scannell,william,01844,methuen,MA,dentist,14,0.0,0.0,0.0,2013
6744,1144392234,broderick,melissa,01844,methuen,MA,physician assistant,11,,,0.0,2013
6745,1154381085,ryan,dennis,01844,methuen,MA,podiatry,1043,146.0,14.0,,2013
6746,1164602546,broughton,adam,01844,methuen,MA,physician assistant,395,86.0,21.77,,2013
6747,1174533731,zanni,oreste,01844,methuen,MA,dentist,26,0.0,0.0,0.0,2013
6748,1174800957,powers,susan,01844,methuen,MA,nurse practitioner,1309,133.0,10.16,53.0,2013
6749,1184613812,laliberte-fricano,helen,01844,methuen,MA,nurse practitioner,842,59.0,7.01,,2013
6750,1184697104,crespo,steven,01844,methuen,MA,emergency medicine,125,41.0,32.8,0.0,2013
6751,1194712208,ross,jonathan,01844,methuen,MA,neurology,6189,56.0,0.9,,2013
6752,1194746875,mangano,brian,01844,methuen,MA,dentist,37,0.0,0.0,0.0,2013
6753,1194754309,saddi,venugopal,01844,methuen,MA,infectious disease,205,0.0,0.0,0.0,2013
6754,1215045273,sandler,albert,01844,methuen,MA,dentist,22,,,0.0,2013
6755,1235113127,keenan,gail,01844,methuen,MA,nurse practitioner,404,19.0,4.7,,2013
6756,1235216870,gonsalves,arthur,01844,methuen,MA,vascular surgery,227,55.0,24.23,0.0,2013
6757,1245226943,romero,fernando,01844,methuen,MA,obstetrics/gynecology,23,,,0.0,2013
6758,1255356705,chastain,stephen,01844,methuen,MA,family practice,4367,85.0,1.95,0.0,2013
6759,1265585657,upite,edmar,01844,methuen,MA,dentist,33,,,0.0,2013
6760,1285736983,dilone-arellano,heling,01844,methuen,MA,family practice,726,34.0,4.68,0.0,2013
6761,1285924696,wallace,wendell,01844,methuen,MA,podiatry,26,15.0,57.69,0.0,2013
6762,1306108832,do,hoang,01844,methuen,MA,dentist,11,,,0.0,2013
6763,1306815998,siddiqi,javed,01844,methuen,MA,obstetrics/gynecology,86,,,0.0,2013
6764,1306901715,prakash,mythili,01844,methuen,MA,dentist,42,,,0.0,2013
6765,1306928189,gangi,paul,01844,methuen,MA,dentist,34,0.0,0.0,0.0,2013
6766,1316088438,nguyen,mai,01844,methuen,MA,internal medicine,1279,37.0,2.89,,2013
6767,1316971070,lisse,brian,01844,methuen,MA,emergency medicine,253,39.0,15.42,0.0,2013
6768,1346558491,haverty-bussiere,dorothy,01844,methuen,MA,nurse practitioner,399,,,0.0,2013
6769,1366406472,reddy,rameshwar,01844,methuen,MA,internal medicine,123,,,,2013
6770,1366429847,ramesh,laxmi,01844,methuen,MA,family practice,2035,30.0,1.47,0.0,2013
6771,1366436909,spires,ann,01844,methuen,MA,family practice,3307,145.0,4.38,16.0,2013
6772,1376520759,korzeb,jennifer,01844,methuen,MA,dentist,46,12.0,26.09,0.0,2013
6773,1376529222,klein,marc,01844,methuen,MA,podiatry,392,,,0.0,2013
6774,1386621753,rogers,norman,01844,methuen,MA,dentist,82,,,0.0,2013
6775,1386630804,marino,anthony,01844,methuen,MA,cardiology,4143,66.0,1.59,0.0,2013
6776,1386683381,kellan,robert,01844,methuen,MA,ophthalmology,288,0.0,0.0,0.0,2013
6777,1417002734,banigan,vicente,01844,methuen,MA,general surgery,278,84.0,30.22,,2013
6778,1417959776,abass,salah,01844,methuen,MA,family practice,18,0.0,0.0,0.0,2013
6779,1427068097,kaul,sharda,01844,methuen,MA,internal medicine,6303,186.0,2.95,,2013
6780,1437340940,randall,brian,01844,methuen,MA,family practice,497,19.0,3.82,,2013
6781,1447229307,chakrabarti,anjana,01844,methuen,MA,internal medicine,1632,119.0,7.29,,2013
6782,1447546239,shrestha,paras,01844,methuen,MA,dentist,71,34.0,47.89,0.0,2013
6783,1457342958,geraldez,paul,01844,methuen,MA,internal medicine,4140,91.0,2.2,,2013
6784,1467441253,derkevorkian,nazaret,01844,methuen,MA,family practice,1449,40.0,2.76,12.0,2013
6785,1487653861,berry,kevin,01844,methuen,MA,cardiology,5275,,,0.0,2013
6786,1487710661,angelo,stephen,01844,methuen,MA,optometry,15,0.0,0.0,0.0,2013
6787,1508847898,henriques,robert,01844,methuen,MA,nurse practitioner,970,,,,2013
6788,1518015684,devita,james,01844,methuen,MA,internal medicine,529,16.0,3.02,,2013
6789,1528373370,dolma,cheme,01844,methuen,MA,nurse practitioner,165,,,,2013
6790,1538127725,cadet,bismark,01844,methuen,MA,internal medicine,241,16.0,6.64,,2013
6791,1558333088,do duy,thinh,01844,methuen,MA,dentist,15,0.0,0.0,0.0,2013
6792,1558447854,hitchmoth,laura,01844,methuen,MA,nurse practitioner,128,0.0,0.0,0.0,2013
6793,1558473595,kahan,david,01844,methuen,MA,optometry,25,0.0,0.0,0.0,2013
6794,1578551164,ferrara,loryn,01844,methuen,MA,nurse practitioner,899,23.0,2.56,,2013
6795,1588759237,grzejka,francis,01844,methuen,MA,oral surgery (dentists only),99,88.0,88.89,0.0,2013
6796,1609965268,torrisi,thomas,01844,methuen,MA,dentist,34,,,0.0,2013
6797,1619076833,gong,yuhong,01844,methuen,MA,internal medicine,93,,,,2013
6798,1619913464,dalby,clive,01844,methuen,MA,psychiatry,2384,,,0.0,2013
6799,1629065123,jones,jason,01844,methuen,MA,psychiatry,97,0.0,0.0,0.0,2013
6800,1629190491,cohen,daniel,01844,methuen,MA,emergency medicine,205,59.0,28.78,0.0,2013
6801,1629285960,springwater,david,01844,methuen,MA,dentist,29,,,0.0,2013
6802,1639135650,sadrnoori,bijan,01844,methuen,MA,pulmonary disease,1082,0.0,0.0,0.0,2013
6803,1649416991,williams,elizabeth,01844,methuen,MA,nurse practitioner,1315,21.0,1.6,,2013
6804,1659449684,basu,dibyendu,01844,methuen,MA,neurology,65,0.0,0.0,0.0,2013
6805,1669525085,wainwright,gary,01844,methuen,MA,dentist,24,0.0,0.0,0.0,2013
6806,1679831960,ferello,stephanie,01844,methuen,MA,physician assistant,3240,855.0,26.39,339.0,2013
6807,1689606121,caprario,laura,01844,methuen,MA,hematology/oncology,772,115.0,14.9,36.0,2013
6808,1689920134,perry,michelle,01844,methuen,MA,nurse practitioner,38,0.0,0.0,0.0,2013
6809,1700093739,parent,david,01844,methuen,MA,dentist,20,0.0,0.0,0.0,2013
6810,1700971744,millett,brian,01844,methuen,MA,dentist,11,0.0,0.0,0.0,2013
6811,1710974217,king,janice,01844,methuen,MA,certified clinical nurse specialist,6591,164.0,2.49,91.0,2013
6812,1720057755,ellis,john,01844,methuen,MA,psychiatry,312,0.0,0.0,0.0,2013
6813,1720081466,allman,tricia,01844,methuen,MA,internal medicine,4437,140.0,3.16,,2013
6814,1720088321,pathak,dhiren,01844,methuen,MA,anesthesiology,14,0.0,0.0,0.0,2013
6815,1730334053,ferris,teresa,01844,methuen,MA,nurse practitioner,3738,0.0,0.0,0.0,2013
6816,1740214907,chiang,shih mei,01844,methuen,MA,dentist,34,,,0.0,2013
6817,1750465712,chatterjee,sudarshan,01844,methuen,MA,cardiology,2392,0.0,0.0,0.0,2013
6818,1760400212,yeh,chih,01844,methuen,MA,internal medicine,4192,150.0,3.58,0.0,2013
6819,1760448971,barkan,sheryl,01844,methuen,MA,nurse practitioner,2356,48.0,2.04,,2013
6820,1760505309,marron,pamela,01844,methuen,MA,emergency medicine,233,52.0,22.32,,2013
6821,1770554370,rao,durga,01844,methuen,MA,nephrology,2529,69.0,2.73,0.0,2013
6822,1770570426,lane,leo,01844,methuen,MA,internal medicine,4267,70.0,1.64,26.0,2013
6823,1790948693,tran,lan,01844,methuen,MA,obstetrics/gynecology,42,,,0.0,2013
6824,1811000664,kalil,kenneth,01844,methuen,MA,dentist,19,,,0.0,2013
6825,1821124405,anvari,jamshed,01844,methuen,MA,internal medicine,451,88.0,19.51,16.0,2013
6826,1831193101,eaton,anthony,01844,methuen,MA,internal medicine,7474,1662.0,22.24,733.0,2013
6827,1831204122,johnson,michele,01844,methuen,MA,obstetrics/gynecology,212,,,0.0,2013
6828,1831522051,peterson,michelle,01844,methuen,MA,nurse practitioner,61,21.0,34.43,0.0,2013
6829,1851364236,hassey,edward,01844,methuen,MA,dentist,22,,,0.0,2013
6830,1861409989,thavaseelan,perin,01844,methuen,MA,internal medicine,4192,156.0,3.72,12.0,2013
6831,1861427577,kim,moo,01844,methuen,MA,physical medicine and rehabilitation,28,18.0,64.29,0.0,2013
6832,1861581340,burba,patricia,01844,methuen,MA,dentist,14,,,0.0,2013
6833,1871647297,youssef,rula,01844,methuen,MA,family practice,4568,100.0,2.19,14.0,2013
6834,1881652758,nitzberg,mark charles,01844,methuen,MA,gastroenterology,1145,,,0.0,2013
6835,1891733069,peterson,astrid,01844,methuen,MA,diagnostic radiology,18,,,0.0,2013
6836,1891740031,dalby,phyllis,01844,methuen,MA,certified clinical nurse specialist,385,0.0,0.0,0.0,2013
6837,1912172040,arcia,maria,01844,methuen,MA,psychiatry,87,0.0,0.0,0.0,2013
6838,1912914276,flynn,daniel,01844,methuen,MA,radiation oncology,80,,,,2013
6839,1922095348,habeebulla,shaji,01844,methuen,MA,internal medicine,237,25.0,10.55,,2013
6840,1922191535,brodie,evan,01844,methuen,MA,pediatric medicine,29,,,0.0,2013
6841,1932289311,gliklich,shawn,01844,methuen,MA,emergency medicine,155,34.0,21.94,0.0,2013
6842,1962512814,hajjar,robert,01844,methuen,MA,dentist,38,12.0,31.58,0.0,2013
6843,1982613105,lozada,john,01844,methuen,MA,emergency medicine,187,52.0,27.81,0.0,2013
6844,1982688446,lyons,andrew,01844,methuen,MA,dentist,35,0.0,0.0,0.0,2013
6845,1992705214,kelley,charles,01844,methuen,MA,anesthesiology,67,0.0,0.0,0.0,2013
6846,1003023284,mcelroy,allegra,02649,mashpee,MA,nurse practitioner,3673,193.0,5.25,41.0,2013
6847,1003882879,leavitt,alan,02649,mashpee,MA,optometry,29,0.0,0.0,0.0,2013
6848,1003938838,watt,john,02649,mashpee,MA,internal medicine,277,,,0.0,2013
6849,1013983733,grove,barbara,02649,mashpee,MA,optometry,35,0.0,0.0,0.0,2013
6850,1033159785,fife,lora,02649,mashpee,MA,family practice,1323,53.0,4.01,0.0,2013
6851,1053633909,price,colleen,02649,mashpee,MA,certified clinical nurse specialist,57,,,0.0,2013
6852,1063749638,mehmood,sajid,02649,mashpee,MA,family practice,586,28.0,4.78,,2013
6853,1083735146,backer,ronald,02649,mashpee,MA,family practice,531,32.0,6.03,0.0,2013
6854,1083735476,garrity,mark,02649,mashpee,MA,dentist,105,24.0,22.86,0.0,2013
6855,1083899678,wells,dianne,02649,mashpee,MA,nurse practitioner,403,89.0,22.08,21.0,2013
6856,1093001646,grassi,carrie,02649,mashpee,MA,nurse practitioner,55,,,0.0,2013
