,npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
5395,1154748283,davis,babette,01199,springfield,MA,student in an organized health care education/training program,55,,,0.0,2016
5396,1164520359,oborne,thomas,01199,springfield,MA,physician assistant,165,43.0,26.06,0.0,2016
5397,1164527198,pope,james,01199,springfield,MA,emergency medicine,81,29.0,35.8,0.0,2016
5398,1164801346,wicks,jaime,01199,springfield,MA,student in an organized health care education/training program,15,,,0.0,2016
5399,1164816393,orr,lauren,01199,springfield,MA,student in an organized health care education/training program,39,,,0.0,2016
5400,1164837449,hogan,karen,01199,springfield,MA,physician assistant,40,,,0.0,2016
5401,1164862017,cely,ian,01199,springfield,MA,student in an organized health care education/training program,36,,,0.0,2016
5402,1174702864,moore,franklin,01199,springfield,MA,pathology,23,0.0,0.0,0.0,2016
5403,1174893010,crane,brittany,01199,springfield,MA,physician assistant,148,37.0,25.0,0.0,2016
5404,1174979611,ma,charles,01199,springfield,MA,student in an organized health care education/training program,142,,,0.0,2016
5405,1174985402,martiniano,carly,01199,springfield,MA,student in an organized health care education/training program,27,,,,2016
5406,1184009631,el kawkgi,omar,01199,springfield,MA,student in an organized health care education/training program,311,,,,2016
5407,1184099707,wanjiru,emmah,01199,springfield,MA,nurse practitioner,535,,,0.0,2016
5408,1184724809,stevens,elizabeth,01199,springfield,MA,certified nurse midwife,34,,,0.0,2016
5409,1184861221,jachowski,jennifer,01199,springfield,MA,emergency medicine,136,26.0,19.12,0.0,2016
5410,1194100792,hodgins,spencer,01199,springfield,MA,student in an organized health care education/training program,279,,,0.0,2016
5411,1194187344,nijjar,gursharon,01199,springfield,MA,student in an organized health care education/training program,11,0.0,0.0,0.0,2016
5412,1194767517,stimpson,teresa,01199,springfield,MA,nurse practitioner,22,,,0.0,2016
5413,1194823575,rishel,joan,01199,springfield,MA,physician assistant,61,,,0.0,2016
5414,1194826297,simon,william,01199,springfield,MA,physician assistant,428,150.0,35.05,0.0,2016
5415,1194901538,sprague,roxanne,01199,springfield,MA,physician assistant,31,,,0.0,2016
5416,1205099553,khalid,ejaz,01199,springfield,MA,internal medicine,186,14.0,7.53,,2016
5417,1205126273,safain,golien,01199,springfield,MA,emergency medicine,33,,,0.0,2016
5418,1205220399,janelle,meredith,01199,springfield,MA,student in an organized health care education/training program,86,,,0.0,2016
5419,1205220720,sullivan,katelyn,01199,springfield,MA,student in an organized health care education/training program,102,,,0.0,2016
5420,1205254372,woody,casey,01199,springfield,MA,student in an organized health care education/training program,24,0.0,0.0,0.0,2016
5421,1205254976,leonard,kinsey,01199,springfield,MA,student in an organized health care education/training program,70,17.0,24.29,0.0,2016
5422,1205285665,tatarian,gevork,01199,springfield,MA,student in an organized health care education/training program,35,18.0,51.43,0.0,2016
5423,1215303276,milyani,raneem,01199,springfield,MA,student in an organized health care education/training program,806,11.0,1.36,0.0,2016
5424,1215355607,wagner,william,01199,springfield,MA,student in an organized health care education/training program,56,,,0.0,2016
5425,1215390588,allgaier,joshua,01199,springfield,MA,student in an organized health care education/training program,153,,,,2016
5426,1215984968,sen,sabyasachi,01199,springfield,MA,endocrinology,136,0.0,0.0,0.0,2016
5427,1225067200,bean,mark,01199,springfield,MA,interventional radiology,106,0.0,0.0,0.0,2016
5428,1225068018,sherchan,pooja,01199,springfield,MA,endocrinology,1924,0.0,0.0,0.0,2016
5429,1225071657,woods,sharon,01199,springfield,MA,physician assistant,11,,,0.0,2016
5430,1225129430,duda,francis,01199,springfield,MA,pediatric medicine,40,0.0,0.0,0.0,2016
5431,1225268204,ponnusamy,nandakumar,01199,springfield,MA,anesthesiology,127,53.0,41.73,15.0,2016
5432,1225491152,mazur,shannon,01199,springfield,MA,student in an organized health care education/training program,30,0.0,0.0,0.0,2016
5433,1235110974,magauran,claire,01199,springfield,MA,infectious disease,470,0.0,0.0,0.0,2016
5434,1235348194,mattingly,benjamin,01199,springfield,MA,emergency medicine,16,,,0.0,2016
5435,1235535386,jawed,asra,01199,springfield,MA,student in an organized health care education/training program,32,12.0,37.5,0.0,2016
5436,1245448695,schimmel,jennifer,01199,springfield,MA,internal medicine,18,0.0,0.0,0.0,2016
5437,1245484203,panza,nicholas,01199,springfield,MA,physician assistant,36,19.0,52.78,0.0,2016
5438,1245625045,tirpaeck,lincoln,01199,springfield,MA,student in an organized health care education/training program,586,,,,2016
5439,1245630672,ford,lisa,01199,springfield,MA,nurse practitioner,245,42.0,17.14,11.0,2016
5440,1255716759,samanani,shazia,01199,springfield,MA,student in an organized health care education/training program,185,,,,2016
5441,1255725792,contreras,alejandro,01199,springfield,MA,student in an organized health care education/training program,55,23.0,41.82,0.0,2016
5442,1255726154,lau,benison,01199,springfield,MA,student in an organized health care education/training program,356,,,,2016
5443,1255786406,tabibnia,amir,01199,springfield,MA,student in an organized health care education/training program,15,0.0,0.0,0.0,2016
5444,1265446975,yadav,surinder,01199,springfield,MA,internal medicine,20,0.0,0.0,0.0,2016
5445,1265604243,smith,liza,01199,springfield,MA,emergency medicine,24,,,0.0,2016
5446,1265663124,islam,malick,01199,springfield,MA,clinical cardiatric electrophysiology,347,,,0.0,2016
5447,1265895122,yang,kryscilla,01199,springfield,MA,student in an organized health care education/training program,23,15.0,65.22,0.0,2016
5448,1275832578,foster,ruth,01199,springfield,MA,nurse practitioner,255,78.0,30.59,28.0,2016
5449,1275899965,robinson,daniela,01199,springfield,MA,student in an organized health care education/training program,35,0.0,0.0,0.0,2016
5450,1275916082,dolohanty,margaret,01199,springfield,MA,physician assistant,54,,,0.0,2016
5451,1275976821,sheth,neha,01199,springfield,MA,student in an organized health care education/training program,60,16.0,26.67,,2016
5452,1285028746,kwartin,wendy,01199,springfield,MA,student in an organized health care education/training program,42,,,0.0,2016
5453,1285051318,perkins,joelle,01199,springfield,MA,student in an organized health care education/training program,76,28.0,36.84,,2016
5454,1285051623,downs,gwendolyn,01199,springfield,MA,student in an organized health care education/training program,57,16.0,28.07,0.0,2016
5455,1285606434,liu,xiao,01199,springfield,MA,internal medicine,255,,,0.0,2016
5456,1285718957,strapp,michael,01199,springfield,MA,physician assistant,88,28.0,31.82,0.0,2016
5457,1285825604,abdelazeez khaled,mohamad,01199,springfield,MA,neurosurgery,283,14.0,4.95,0.0,2016
5458,1285849695,hull,melissa,01199,springfield,MA,student in an organized health care education/training program,34,,,0.0,2016
5459,1285955476,ferrera,maria,01199,springfield,MA,internal medicine,1932,121.0,6.26,0.0,2016
5460,1285977041,deutsch,ashley,01199,springfield,MA,emergency medicine,39,,,0.0,2016
5461,1295022473,daniel,nicholas,01199,springfield,MA,emergency medicine,55,14.0,25.45,,2016
5462,1295977346,turner,timothy,01199,springfield,MA,emergency medicine,450,133.0,29.56,0.0,2016
5463,1306005954,ryng,heather,01199,springfield,MA,physician assistant,38,,,0.0,2016
5464,1306810924,beaulieu,danielle,01199,springfield,MA,nurse practitioner,254,35.0,13.78,,2016
5465,1306815980,lund,michael,01199,springfield,MA,physician assistant,1136,0.0,0.0,0.0,2016
5466,1316969850,hubbard,sandra,01199,springfield,MA,nurse practitioner,113,0.0,0.0,0.0,2016
5467,1326400730,lumpkin,christopher,01199,springfield,MA,student in an organized health care education/training program,80,,,0.0,2016
5468,1326432253,bowen,jamie,01199,springfield,MA,student in an organized health care education/training program,177,,,,2016
5469,1326458944,testo,zachary,01199,springfield,MA,emergency medicine,85,26.0,30.59,0.0,2016
5470,1336236140,mader,timothy,01199,springfield,MA,emergency medicine,14,,,0.0,2016
5471,1336351618,gorman,thomas,01199,springfield,MA,emergency medicine,130,46.0,35.38,0.0,2016
5472,1346497831,sharma,sandeep,01199,springfield,MA,internal medicine,121,,,0.0,2016
5473,1346569951,sullivan,sheri,01199,springfield,MA,nurse practitioner,381,85.0,22.31,21.0,2016
5474,1346635299,farr,chad,01199,springfield,MA,student in an organized health care education/training program,42,,,0.0,2016
5475,1346635935,slick,angela,01199,springfield,MA,student in an organized health care education/training program,332,,,,2016
5476,1346656683,hong,en yaw,01199,springfield,MA,student in an organized health care education/training program,36,24.0,66.67,0.0,2016
5477,1356424550,glick,melissa,01199,springfield,MA,physician assistant,108,0.0,0.0,0.0,2016
5478,1356438006,henneman,philip,01199,springfield,MA,emergency medicine,72,12.0,16.67,0.0,2016
5479,1356438782,lariviere,melissa,01199,springfield,MA,physician assistant,91,21.0,23.08,0.0,2016
5480,1356442404,wheeler,lauren,01199,springfield,MA,physician assistant,86,35.0,40.7,0.0,2016
5481,1356502579,hopkins,john,01199,springfield,MA,psychiatry,286,,,0.0,2016
5482,1356573265,mccloskey,luanne,01199,springfield,MA,physician assistant,114,57.0,50.0,0.0,2016
5483,1356620165,watters,colleen,01199,springfield,MA,nurse practitioner,920,90.0,9.78,37.0,2016
5484,1356703904,jacobs,carla,01199,springfield,MA,student in an organized health care education/training program,57,,,0.0,2016
5485,1356735831,eduvie,eguono,01199,springfield,MA,student in an organized health care education/training program,23,,,,2016
5486,1356736201,tsui,jane,01199,springfield,MA,student in an organized health care education/training program,71,30.0,42.25,0.0,2016
5487,1356738249,jaffee,william,01199,springfield,MA,student in an organized health care education/training program,498,20.0,4.02,,2016
5488,1366459091,cunningham,cindy,01199,springfield,MA,nurse practitioner,868,,,0.0,2016
5489,1366806424,monte,nicolas,01199,springfield,MA,student in an organized health care education/training program,14,,,0.0,2016
5490,1366860249,maheshwari,deepali,01199,springfield,MA,student in an organized health care education/training program,68,20.0,29.41,0.0,2016
5491,1376537522,talati,rakesh,01199,springfield,MA,emergency medicine,64,13.0,20.31,0.0,2016
5492,1376833491,schlech,walter,01199,springfield,MA,emergency medicine,85,,,0.0,2016
5493,1386007664,hambrecht,ruth,01199,springfield,MA,student in an organized health care education/training program,14,,,0.0,2016
5494,1386023158,vu,dat,01199,springfield,MA,student in an organized health care education/training program,55,37.0,67.27,0.0,2016
5495,1386072494,amirabadi,parisa,01199,springfield,MA,physician assistant,2853,157.0,5.5,0.0,2016
5496,1386890622,schreiber,matthew,01199,springfield,MA,emergency medicine,82,36.0,43.9,0.0,2016
5497,1396023057,al faraj,naimah,01199,springfield,MA,student in an organized health care education/training program,51,0.0,0.0,0.0,2016
5498,1396130118,lewis,deirdre,01199,springfield,MA,student in an organized health care education/training program,111,,,,2016
5499,1407069669,hobgood,cassandra,01199,springfield,MA,psychiatry,285,,,0.0,2016
5500,1407218571,nicolas,anthony,01199,springfield,MA,student in an organized health care education/training program,146,0.0,0.0,0.0,2016
5501,1407238785,schneider,elena,01199,springfield,MA,physician assistant,1046,0.0,0.0,0.0,2016
5502,1407240955,burdette,matthew,01199,springfield,MA,student in an organized health care education/training program,290,,,,2016
5503,1407843378,hexdall,aaron,01199,springfield,MA,emergency medicine,54,11.0,20.37,0.0,2016
5504,1407956592,willard,linda,01199,springfield,MA,emergency medicine,35,,,0.0,2016
5505,1417121443,wood,clayton,01199,springfield,MA,emergency medicine,189,48.0,25.4,0.0,2016
5506,1417160755,fuller,courtney,01199,springfield,MA,emergency medicine,167,36.0,21.56,0.0,2016
5507,1417319260,einck,donald,01199,springfield,MA,student in an organized health care education/training program,66,,,0.0,2016
5508,1417341652,snyder,lauren,01199,springfield,MA,student in an organized health care education/training program,22,,,0.0,2016
5509,1417342171,ebert,ruth,01199,springfield,MA,student in an organized health care education/training program,49,,,0.0,2016
5510,1427187871,elia,tala,01199,springfield,MA,emergency medicine,44,,,0.0,2016
5511,1427211986,foo,stephanie,01199,springfield,MA,internal medicine,137,,,0.0,2016
5512,1427443332,olufade,rebecca,01199,springfield,MA,student in an organized health care education/training program,76,,,0.0,2016
5513,1437466802,kanev,teresa,01199,springfield,MA,physician assistant,30,0.0,0.0,0.0,2016
5514,1437511599,morgan,jonathan,01199,springfield,MA,student in an organized health care education/training program,19,,,0.0,2016
5515,1447644414,miles,luke,01199,springfield,MA,student in an organized health care education/training program,49,18.0,36.73,0.0,2016
5516,1447677497,granieri,danielle,01199,springfield,MA,student in an organized health care education/training program,61,16.0,26.23,0.0,2016
5517,1457509747,jones,judy,01199,springfield,MA,nurse practitioner,747,29.0,3.88,,2016
5518,1457513095,malshe,amol,01199,springfield,MA,obstetrics & gynecology,20,0.0,0.0,0.0,2016
5519,1457546764,paddleford,bonnie,01199,springfield,MA,physician assistant,1061,,,0.0,2016
5520,1457580177,kim,christian,01199,springfield,MA,endocrinology,2873,,,0.0,2016
5521,1457623548,vudathaneni,vijaya,01199,springfield,MA,internal medicine,148,,,0.0,2016
5522,1457649592,al-azizi,karim,01199,springfield,MA,internal medicine,167,0.0,0.0,0.0,2016
5523,1457715138,clarke,anna,01199,springfield,MA,student in an organized health care education/training program,26,,,,2016
5524,1457807729,hrycko,alexander,01199,springfield,MA,student in an organized health care education/training program,61,,,0.0,2016
5525,1467524074,lee,lee thierry,01199,springfield,MA,physician assistant,35,,,0.0,2016
5526,1467541060,greenstein,cheryl,01199,springfield,MA,physician assistant,91,27.0,29.67,0.0,2016
5527,1467550145,schweiger,marc,01199,springfield,MA,cardiovascular disease (cardiology),79,0.0,0.0,0.0,2016
5528,1467592634,hines,adrienne,01199,springfield,MA,certified nurse midwife,59,0.0,0.0,0.0,2016
5529,1467695387,santoyo pacheco,omar,01199,springfield,MA,internal medicine,360,38.0,10.56,,2016
5530,1477007839,aftab,hassaan bin,01199,springfield,MA,student in an organized health care education/training program,96,,,0.0,2016
5531,1477843449,pan,lu,01199,springfield,MA,internal medicine,56,0.0,0.0,0.0,2016
5532,1477879948,menon,tara,01199,springfield,MA,pediatric medicine,37,0.0,0.0,0.0,2016
5533,1477915106,meholick,adriana,01199,springfield,MA,student in an organized health care education/training program,27,16.0,59.26,0.0,2016
5534,1477916120,agarwal,krishna,01199,springfield,MA,student in an organized health care education/training program,31,,,0.0,2016
5535,1477978013,thibodeau,bethany,01199,springfield,MA,physician assistant,34,,,,2016
5536,1487007225,bhardwaj,prarthna,01199,springfield,MA,student in an organized health care education/training program,143,,,0.0,2016
5537,1487869384,workman,sarah,01199,springfield,MA,internal medicine,152,14.0,9.21,,2016
5538,1487935656,al rowas,sora,01199,springfield,MA,internal medicine,651,42.0,6.45,,2016
5539,1487970976,labuz,ryan,01199,springfield,MA,internal medicine,132,13.0,9.85,,2016
5540,1497118343,mealey,kathleen,01199,springfield,MA,student in an organized health care education/training program,47,,,0.0,2016
5541,1497138440,marji,fady,01199,springfield,MA,student in an organized health care education/training program,32,17.0,53.12,,2016
5542,1508164096,beereddy,ranadhir,01199,springfield,MA,internal medicine,302,36.0,11.92,,2016
5543,1508251463,mason,brian,01199,springfield,MA,student in an organized health care education/training program,11,,,0.0,2016
5544,1518100429,cronsell,jennifer,01199,springfield,MA,emergency medicine,97,15.0,15.46,0.0,2016
5545,1518176965,millay,scot,01199,springfield,MA,emergency medicine,483,135.0,27.95,,2016
5546,1518189604,wang,kathleen,01199,springfield,MA,student in an organized health care education/training program,14,,,0.0,2016
5547,1518329101,de la villa,ricardo,01199,springfield,MA,student in an organized health care education/training program,25,17.0,68.0,0.0,2016
5548,1518947159,favata,louis,01199,springfield,MA,physician assistant,17,0.0,0.0,0.0,2016
5549,1528168879,meckel,marie,01199,springfield,MA,physician assistant,2651,222.0,8.37,,2016
5550,1528357118,arreola-garcia,cecivon,01199,springfield,MA,student in an organized health care education/training program,26,18.0,69.23,0.0,2016
5551,1528477387,kwong hing,kailyn,01199,springfield,MA,student in an organized health care education/training program,100,31.0,31.0,0.0,2016
5552,1538333638,pyle,wilson,01199,springfield,MA,emergency medicine,110,21.0,19.09,0.0,2016
5553,1538535737,khan,eesha,01199,springfield,MA,student in an organized health care education/training program,593,,,,2016
5554,1538577168,harris,jacqueline,01199,springfield,MA,physician assistant,105,14.0,13.33,,2016
5555,1538588280,papa,katerina,01199,springfield,MA,student in an organized health care education/training program,43,,,0.0,2016
5556,1538591094,alomar,hisham,01199,springfield,MA,student in an organized health care education/training program,38,,,0.0,2016
5557,1548360621,rudnitzky,ned,01199,springfield,MA,emergency medicine,83,20.0,24.1,,2016
5558,1558573832,quinby,peter,01199,springfield,MA,emergency medicine,121,24.0,19.83,0.0,2016
5559,1558628735,merchant,akeel,01199,springfield,MA,student in an organized health care education/training program,360,0.0,0.0,0.0,2016
5560,1558788489,thibodeau,renee,01199,springfield,MA,student in an organized health care education/training program,101,29.0,28.71,0.0,2016
5561,1558788919,watkins,sarah,01199,springfield,MA,student in an organized health care education/training program,82,12.0,14.63,0.0,2016
5562,1568728541,khan,aisha,01199,springfield,MA,anesthesiology,25,,,0.0,2016
5563,1568752558,mora,maria,01199,springfield,MA,student in an organized health care education/training program,28,15.0,53.57,0.0,2016
5564,1568847630,chong,woon,01199,springfield,MA,student in an organized health care education/training program,770,,,0.0,2016
5565,1578533501,dauley,patricia,01199,springfield,MA,physician assistant,1044,0.0,0.0,0.0,2016
5566,1578663639,barry,paula,01199,springfield,MA,certified nurse midwife,16,0.0,0.0,0.0,2016
5567,1578663654,wolfe,jeannette,01199,springfield,MA,emergency medicine,36,,,0.0,2016
5568,1578709044,livingstone,tamara,01199,springfield,MA,physician assistant,33,17.0,51.52,0.0,2016
5569,1578746079,moore,jamie,01199,springfield,MA,physician assistant,154,,,0.0,2016
5570,1578949681,brandt,philip,01199,springfield,MA,student in an organized health care education/training program,669,,,,2016
5571,1578980751,simoyi,mazvita,01199,springfield,MA,student in an organized health care education/training program,48,18.0,37.5,0.0,2016
5572,1588026306,filshtinsky,anna,01199,springfield,MA,student in an organized health care education/training program,128,0.0,0.0,0.0,2016
5573,1588026959,bradshaw,jamison,01199,springfield,MA,student in an organized health care education/training program,24,0.0,0.0,0.0,2016
5574,1588705198,sibley,alina,01199,springfield,MA,nurse practitioner,648,0.0,0.0,0.0,2016
5575,1588765465,gaudet,claudia,01199,springfield,MA,physician assistant,81,32.0,39.51,0.0,2016
5576,1588873947,njuguna,njogu,01199,springfield,MA,diagnostic radiology,15,,,0.0,2016
5577,1598078552,priyesh,padmanabhan,01199,springfield,MA,cardiovascular disease (cardiology),372,0.0,0.0,0.0,2016
5578,1598774887,tardiff-weatherbee,christina,01199,springfield,MA,nurse practitioner,400,23.0,5.75,0.0,2016
5579,1598776130,rougemont,james,01199,springfield,MA,internal medicine,169,0.0,0.0,0.0,2016
5580,1598970907,chang,eun,01199,springfield,MA,general surgery,20,,,0.0,2016
5581,1598996290,sussman,ellen,01199,springfield,MA,registered dietician/nutrition professional,42,0.0,0.0,0.0,2016
5582,1609238526,geherty,raymond,01199,springfield,MA,student in an organized health care education/training program,98,,,0.0,2016
5583,1619320934,murphy,dermot,01199,springfield,MA,student in an organized health care education/training program,89,,,0.0,2016
5584,1629332242,abad,megan,01199,springfield,MA,physician assistant,82,29.0,35.37,0.0,2016
5585,1629394002,abdalla,basmah,01199,springfield,MA,nephrology,431,,,0.0,2016
5586,1629411608,satyarthi,rakhsita,01199,springfield,MA,student in an organized health care education/training program,44,,,0.0,2016
5587,1629462833,schlosser,kathryn,01199,springfield,MA,student in an organized health care education/training program,89,40.0,44.94,,2016
5588,1629463591,sawicki,jonathan,01199,springfield,MA,student in an organized health care education/training program,500,,,0.0,2016
5589,1639253586,natanasabapathy,sivakumar,01199,springfield,MA,internal medicine,47,,,0.0,2016
5590,1639343403,sautner,jeremy,01199,springfield,MA,emergency medicine,283,83.0,29.33,0.0,2016
5591,1639496821,schroeder,michele,01199,springfield,MA,emergency medicine,65,16.0,24.62,0.0,2016
5592,1639563810,johnson,erin,01199,springfield,MA,student in an organized health care education/training program,73,,,0.0,2016
5593,1639568421,sharma,parth,01199,springfield,MA,student in an organized health care education/training program,17,,,0.0,2016
5594,1649627811,dibiasio-white,eric,01199,springfield,MA,physician assistant,62,,,0.0,2016
5595,1659471803,polgar,jonathan,01199,springfield,MA,physician assistant,3132,226.0,7.22,54.0,2016
5596,1659765105,patel,samir,01199,springfield,MA,student in an organized health care education/training program,66,,,0.0,2016
5597,1659775062,surreira,celeste,01199,springfield,MA,nurse practitioner,105,,,0.0,2016
5598,1659799161,otmaskin,elizabeth,01199,springfield,MA,student in an organized health care education/training program,56,18.0,32.14,0.0,2016
5599,1669572756,mcdonald,gregory,01199,springfield,MA,emergency medicine,46,11.0,23.91,0.0,2016
5600,1669685335,medina,bernardo,01199,springfield,MA,anesthesiology,28,17.0,60.71,12.0,2016
5601,1669835443,wyman,william,01199,springfield,MA,student in an organized health care education/training program,166,,,0.0,2016
5602,1669867412,theodore,sheina,01199,springfield,MA,student in an organized health care education/training program,66,33.0,50.0,0.0,2016
5603,1679549505,pluta,kinga,01199,springfield,MA,endocrinology,2400,0.0,0.0,0.0,2016
5604,1679935597,leiva,daniel,01199,springfield,MA,student in an organized health care education/training program,34,0.0,0.0,0.0,2016
5605,1689017238,tang,peilan,01199,springfield,MA,student in an organized health care education/training program,46,15.0,32.61,0.0,2016
5606,1689036147,backley,sami,01199,springfield,MA,student in an organized health care education/training program,11,,,0.0,2016
5607,1689068173,price,joshua,01199,springfield,MA,student in an organized health care education/training program,416,17.0,4.09,,2016
5608,1699090233,payne,todd,01199,springfield,MA,anesthesiology,14,,,0.0,2016
5609,1699160234,papamarkakis,kostas,01199,springfield,MA,student in an organized health care education/training program,516,,,0.0,2016
5610,1699160259,van,long-chau,01199,springfield,MA,student in an organized health care education/training program,33,,,0.0,2016
5611,1699160374,clark,ryan,01199,springfield,MA,student in an organized health care education/training program,65,,,0.0,2016
5612,1699162024,wang,james,01199,springfield,MA,student in an organized health care education/training program,67,40.0,59.7,0.0,2016
5613,1699931642,leone,nicole,01199,springfield,MA,physician assistant,113,56.0,49.56,0.0,2016
5614,1700023827,alam,aroosa,01199,springfield,MA,internal medicine,697,62.0,8.9,,2016
5615,1710061387,baevsky,robert,01199,springfield,MA,emergency medicine,52,12.0,23.08,0.0,2016
5616,1710957428,bromberg,isaac,01199,springfield,MA,hospice and palliative care,195,80.0,41.03,31.0,2016
5617,1720472640,martinez,celia,01199,springfield,MA,student in an organized health care education/training program,208,,,,2016
5618,1730109026,liptzin,benjamin,01199,springfield,MA,psychiatry,181,0.0,0.0,0.0,2016
5619,1730492877,mahali,rakesh,01199,springfield,MA,internal medicine,211,,,0.0,2016
5620,1730506940,gokaraju,santhi,01199,springfield,MA,student in an organized health care education/training program,108,,,,2016
5621,1740592757,rengarajan,harish kumar,01199,springfield,MA,internal medicine,247,14.0,5.67,,2016
5622,1740642909,wiswall,cecily,01199,springfield,MA,student in an organized health care education/training program,47,,,,2016
5623,1740675263,thompson,nicole,01199,springfield,MA,student in an organized health care education/training program,39,,,0.0,2016
5624,1750316873,courtney,heidi-ann,01199,springfield,MA,physician assistant,98,0.0,0.0,0.0,2016
5625,1750524526,mancini,carmela,01199,springfield,MA,student in an organized health care education/training program,126,23.0,18.25,,2016
5626,1750624409,saiyed,natasha,01199,springfield,MA,student in an organized health care education/training program,17,,,0.0,2016
5627,1750743464,devanney,sean,01199,springfield,MA,student in an organized health care education/training program,34,0.0,0.0,0.0,2016
5628,1750764445,mtui,edward,01199,springfield,MA,student in an organized health care education/training program,81,,,0.0,2016
5629,1750776530,kitt,benjamin,01199,springfield,MA,student in an organized health care education/training program,47,19.0,40.43,0.0,2016
5630,1760623102,mohamed,mohamed,01199,springfield,MA,internal medicine,454,29.0,6.39,,2016
5631,1760814198,mollitor,christina,01199,springfield,MA,nurse practitioner,107,40.0,37.38,,2016
5632,1760844062,yuen,jessica,01199,springfield,MA,student in an organized health care education/training program,73,,,0.0,2016
5633,1770757007,haggar,michelle,01199,springfield,MA,endocrinology,2236,0.0,0.0,0.0,2016
5634,1770792020,walterscheid,joshua,01199,springfield,MA,emergency medicine,386,77.0,19.95,,2016
5635,1770897837,mendieta hernandez,juan,01199,springfield,MA,hospitalist,154,0.0,0.0,0.0,2016
5636,1770990962,calder,katherine,01199,springfield,MA,physician assistant,38,,,0.0,2016
5637,1780001099,rabideau,amanda,01199,springfield,MA,student in an organized health care education/training program,34,15.0,44.12,0.0,2016
5638,1780641548,mutlu,lynn,01199,springfield,MA,physician assistant,596,,,0.0,2016
5639,1780695320,cash,susan,01199,springfield,MA,surgical oncology,11,,,0.0,2016
5640,1780779934,earle,david,01199,springfield,MA,general surgery,22,16.0,72.73,0.0,2016
5641,1780782292,rowe,racquel,01199,springfield,MA,nurse practitioner,15,0.0,0.0,0.0,2016
5642,1780850354,schoenfeld,elizabeth,01199,springfield,MA,emergency medicine,13,,,0.0,2016
5643,1790796266,regan,erin,01199,springfield,MA,physician assistant,110,37.0,33.64,0.0,2016
5644,1801109954,arora,sonali,01199,springfield,MA,internal medicine,90,0.0,0.0,0.0,2016
5645,1801213285,dalla betta,michael,01199,springfield,MA,student in an organized health care education/training program,43,,,0.0,2016
5646,1801273461,penumarty,sravani,01199,springfield,MA,student in an organized health care education/training program,573,,,,2016
5647,1801280375,villarroel,nadia,01199,springfield,MA,student in an organized health care education/training program,59,,,0.0,2016
5648,1811083371,sebastyn,lisa,01199,springfield,MA,physician assistant,324,14.0,4.32,0.0,2016
5649,1811230626,chang,heepeel,01199,springfield,MA,student in an organized health care education/training program,37,28.0,75.68,0.0,2016
5650,1811254360,christensen,tyler,01199,springfield,MA,emergency medicine,120,36.0,30.0,0.0,2016
5651,1811260722,mckean,martha,01199,springfield,MA,physician assistant,148,52.0,35.14,,2016
5652,1811381395,dahle,jessica,01199,springfield,MA,student in an organized health care education/training program,42,27.0,64.29,0.0,2016
5653,1821207549,malik,ashish,01199,springfield,MA,anesthesiology,14,,,,2016
5654,1821239377,kuselias,ashley,01199,springfield,MA,physician assistant,91,37.0,40.66,0.0,2016
5655,1821472010,mcintyre,norah,01199,springfield,MA,student in an organized health care education/training program,66,,,0.0,2016
5656,1821483785,leung,briana,01199,springfield,MA,student in an organized health care education/training program,58,35.0,60.34,0.0,2016
5657,1831204890,octaviani,raul,01199,springfield,MA,internal medicine,23473,732.0,3.12,238.0,2016
5658,1831273614,phelps,gary,01199,springfield,MA,physician assistant,220,21.0,9.55,0.0,2016
5659,1831522184,yun,ho jun,01199,springfield,MA,physician assistant,73,26.0,35.62,,2016
5660,1831599851,das,soumabha,01199,springfield,MA,student in an organized health care education/training program,469,,,,2016
5661,1841387644,schmidt,joseph,01199,springfield,MA,emergency medicine,31,12.0,38.71,0.0,2016
5662,1841433786,forzano,michael,01199,springfield,MA,emergency medicine,171,37.0,21.64,0.0,2016
5663,1841598984,soares,william,01199,springfield,MA,emergency medicine,61,12.0,19.67,0.0,2016
5664,1841653557,gobeil,kyle,01199,springfield,MA,student in an organized health care education/training program,114,,,,2016
5665,1851315246,peck,pamela,01199,springfield,MA,nurse practitioner,6936,255.0,3.68,41.0,2016
5666,1851359798,rothberg,michael,01199,springfield,MA,internal medicine,357,,,,2016
5667,1851377964,foster,bethany,01199,springfield,MA,physician assistant,14,0.0,0.0,0.0,2016
5668,1851474068,wojcik,john,01199,springfield,MA,physician assistant,5789,,,0.0,2016
5669,1851595516,phan,loan,01199,springfield,MA,physician assistant,17,0.0,0.0,0.0,2016
5670,1851596134,budhram,gavin,01199,springfield,MA,emergency medicine,67,16.0,23.88,0.0,2016
5671,1861576456,baloyo,gerry,01199,springfield,MA,physician assistant,386,36.0,9.33,0.0,2016
5672,1861623761,al matrood,ameen,01199,springfield,MA,internal medicine,238,16.0,6.72,,2016
5673,1861640427,binnall,kelly,01199,springfield,MA,physician assistant,799,169.0,21.15,45.0,2016
5674,1861643827,rist,elizabeth,01199,springfield,MA,physician assistant,55,22.0,40.0,,2016
5675,1861782807,alammari,roa,01199,springfield,MA,obstetrics & gynecology,36,,,0.0,2016
5676,1861854937,abdallah,maya,01199,springfield,MA,student in an organized health care education/training program,79,,,0.0,2016
