npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
1649254814,hackford,alan,02135,brookline,MA,colorectal surgery (proctology),23,0.0,0.0,0.0,2017
1649254814,hackford,alan,02135,boston,MA,colorectal surgery (proctology),23,0.0,0.0,0.0,2017
1649345547,murstein,danielle,02135,brookline,MA,neuropsychiatry,32,0.0,0.0,0.0,2017
1649345547,murstein,danielle,02135,boston,MA,neuropsychiatry,32,0.0,0.0,0.0,2017
1649452590,bakowitz,magdalena,02135,brookline,MA,anesthesiology,14,0.0,0.0,0.0,2017
1649452590,bakowitz,magdalena,02135,boston,MA,anesthesiology,14,0.0,0.0,0.0,2017
1649521188,wilkins,marianne,02135,brookline,MA,physician assistant,156,63.0,40.38,0.0,2017
1649521188,wilkins,marianne,02135,boston,MA,physician assistant,156,63.0,40.38,0.0,2017
1649567702,antoniou,robert,02135,brookline,MA,anesthesiology,115,74.0,64.35,25.0,2017
1649567702,antoniou,robert,02135,boston,MA,anesthesiology,115,74.0,64.35,25.0,2017
1659367290,morr,jody,02135,brookline,MA,radiation oncology,115,0.0,0.0,0.0,2017
1659367290,morr,jody,02135,boston,MA,radiation oncology,115,0.0,0.0,0.0,2017
1659559680,jalynytchev,pavel,02135,brookline,MA,psychiatry,2296,0.0,0.0,0.0,2017
1659559680,jalynytchev,pavel,02135,boston,MA,psychiatry,2296,0.0,0.0,0.0,2017
1659667673,agrawal,kshitijkumar,02135,brookline,MA,orthopedic surgery,103,62.0,60.19,0.0,2017
1659667673,agrawal,kshitijkumar,02135,boston,MA,orthopedic surgery,103,62.0,60.19,0.0,2017
1659722312,ma,david,02135,brookline,MA,general surgery,80,42.0,52.5,0.0,2017
1659722312,ma,david,02135,boston,MA,general surgery,80,42.0,52.5,0.0,2017
1659897908,awad,mohannad,02135,brookline,MA,general surgery,75,26.0,34.67,,2017
1659897908,awad,mohannad,02135,boston,MA,general surgery,75,26.0,34.67,,2017
1669456224,nelson,linda,02135,brookline,MA,pediatric medicine,11,0.0,0.0,0.0,2017
1669456224,nelson,linda,02135,boston,MA,pediatric medicine,11,0.0,0.0,0.0,2017
1669535340,chavez,monica,02135,brookline,MA,internal medicine,21,,,0.0,2017
1669535340,chavez,monica,02135,boston,MA,internal medicine,21,,,0.0,2017
1669688784,natan,shaw,02135,brookline,MA,cardiology,2204,0.0,0.0,0.0,2017
1669688784,natan,shaw,02135,boston,MA,cardiology,2204,0.0,0.0,0.0,2017
1669713624,jayakar,saranya,02135,brookline,MA,internal medicine,1531,116.0,7.58,16.0,2017
1669713624,jayakar,saranya,02135,boston,MA,internal medicine,1531,116.0,7.58,16.0,2017
1669854808,powell,dustin,02135,brookline,MA,general surgery,25,20.0,80.0,0.0,2017
1669854808,powell,dustin,02135,boston,MA,general surgery,25,20.0,80.0,0.0,2017
1669855979,cummings,michelle,02135,brookline,MA,physician assistant,93,31.0,33.33,0.0,2017
1669855979,cummings,michelle,02135,boston,MA,physician assistant,93,31.0,33.33,0.0,2017
1689025330,bennett,amanda,02135,brookline,MA,psychiatry & neurology,72,,,0.0,2017
1689025330,bennett,amanda,02135,boston,MA,psychiatry & neurology,72,,,0.0,2017
1689031742,tasch,james,02135,brookline,MA,internal medicine,76,,,0.0,2017
1689031742,tasch,james,02135,boston,MA,internal medicine,76,,,0.0,2017
1689638751,edwards,christine,02135,brookline,MA,physician assistant,11,0.0,0.0,0.0,2017
1689638751,edwards,christine,02135,boston,MA,physician assistant,11,0.0,0.0,0.0,2017
1689646606,hohler,anna,02135,brookline,MA,neurology,1054,23.0,2.18,,2017
1689646606,hohler,anna,02135,boston,MA,neurology,1054,23.0,2.18,,2017
1689862534,safieddine,reda,02135,brookline,MA,pulmonary disease,86,,,,2017
1689862534,safieddine,reda,02135,boston,MA,pulmonary disease,86,,,,2017
1689938938,shuja,asim,02135,brookline,MA,internal medicine,146,,,0.0,2017
1689938938,shuja,asim,02135,boston,MA,internal medicine,146,,,0.0,2017
1699102202,tsang,kitman,02135,brookline,MA,nurse practitioner,163,16.0,9.82,,2017
1699102202,tsang,kitman,02135,boston,MA,nurse practitioner,163,16.0,9.82,,2017
1699126375,salehi,omid,02135,brookline,MA,general surgery,64,30.0,46.88,0.0,2017
1699126375,salehi,omid,02135,boston,MA,general surgery,64,30.0,46.88,0.0,2017
1699157941,ball,robert,02135,brookline,MA,general surgery,27,20.0,74.07,0.0,2017
1699157941,ball,robert,02135,boston,MA,general surgery,27,20.0,74.07,0.0,2017
1699754861,casey,judith,02135,brookline,MA,nurse practitioner,1088,53.0,4.87,0.0,2017
1699754861,casey,judith,02135,boston,MA,nurse practitioner,1088,53.0,4.87,0.0,2017
1699761965,wali-khan,fauzia,02135,brookline,MA,psychiatry,99,0.0,0.0,0.0,2017
1699761965,wali-khan,fauzia,02135,boston,MA,psychiatry,99,0.0,0.0,0.0,2017
1700233608,habecker,alexandria,02135,brookline,MA,physician assistant,49,14.0,28.57,0.0,2017
1700233608,habecker,alexandria,02135,boston,MA,physician assistant,49,14.0,28.57,0.0,2017
1700851029,carr,kathryn,02135,brookline,MA,certified nurse midwife,11,0.0,0.0,0.0,2017
1700851029,carr,kathryn,02135,boston,MA,certified nurse midwife,11,0.0,0.0,0.0,2017
1710083555,balson,boris,02135,brookline,MA,pediatric medicine,773,0.0,0.0,0.0,2017
1710083555,balson,boris,02135,boston,MA,pediatric medicine,773,0.0,0.0,0.0,2017
1710326954,garland,naomi,02135,brookline,MA,general surgery,16,,,0.0,2017
1710326954,garland,naomi,02135,boston,MA,general surgery,16,,,0.0,2017
1710338983,bolotinsky,natasha,02135,brookline,MA,psychiatry & neurology,100,,,,2017
1710338983,bolotinsky,natasha,02135,boston,MA,psychiatry & neurology,100,,,,2017
1710967542,goldstein,lisa,02135,brookline,MA,nurse practitioner,2989,42.0,1.41,0.0,2017
1710967542,goldstein,lisa,02135,boston,MA,nurse practitioner,2989,42.0,1.41,0.0,2017
1720030026,wylie,john,02135,brookline,MA,cardiology,1063,,,0.0,2017
1720030026,wylie,john,02135,boston,MA,cardiology,1063,,,0.0,2017
1720210800,wijewickrama,rohan,02135,brookline,MA,otolaryngology,396,,,0.0,2017
1720210800,wijewickrama,rohan,02135,boston,MA,otolaryngology,396,,,0.0,2017
1720375819,watti,hussam,02135,brookline,MA,internal medicine,253,,,0.0,2017
1720375819,watti,hussam,02135,boston,MA,internal medicine,253,,,0.0,2017
1730276288,jiang,hongzhen,02135,brookline,MA,nurse practitioner,576,43.0,7.47,17.0,2017
1730276288,jiang,hongzhen,02135,boston,MA,nurse practitioner,576,43.0,7.47,17.0,2017
1730308974,adams,sonia,02135,brookline,MA,obstetrics & gynecology,344,11.0,3.2,0.0,2017
1730308974,adams,sonia,02135,boston,MA,obstetrics & gynecology,344,11.0,3.2,0.0,2017
1730529140,wozniak,elizabeth,02135,brookline,MA,internal medicine,18,,,,2017
1730529140,wozniak,elizabeth,02135,boston,MA,internal medicine,18,,,,2017
1740271691,corderi,rosemary,02135,brookline,MA,internal medicine,2011,24.0,1.19,,2017
1740271691,corderi,rosemary,02135,boston,MA,internal medicine,2011,24.0,1.19,,2017
1740275668,ishikawa,sadamu,02135,brookline,MA,internal medicine,239,0.0,0.0,0.0,2017
1740275668,ishikawa,sadamu,02135,boston,MA,internal medicine,239,0.0,0.0,0.0,2017
1740278050,oren,joseph,02135,brookline,MA,pediatric medicine,12,0.0,0.0,0.0,2017
1740278050,oren,joseph,02135,boston,MA,pediatric medicine,12,0.0,0.0,0.0,2017
1740500560,moraco,andrew,02135,brookline,MA,internal medicine,122,0.0,0.0,0.0,2017
1740500560,moraco,andrew,02135,boston,MA,internal medicine,122,0.0,0.0,0.0,2017
1740621101,firdoos,saima,02135,brookline,MA,internal medicine,86,,,0.0,2017
1740621101,firdoos,saima,02135,boston,MA,internal medicine,86,,,0.0,2017
1740730092,gonsalvez,irene,02135,brookline,MA,psychiatry & neurology,42,0.0,0.0,0.0,2017
1740730092,gonsalvez,irene,02135,boston,MA,psychiatry & neurology,42,0.0,0.0,0.0,2017
1750332094,romeo,lori,02135,brookline,MA,physician assistant,148,,,0.0,2017
1750332094,romeo,lori,02135,boston,MA,physician assistant,148,,,0.0,2017
1750434940,rohrer,mark,02135,brookline,MA,internal medicine,20269,164.0,0.81,34.0,2017
1750434940,rohrer,mark,02135,boston,MA,internal medicine,20269,164.0,0.81,34.0,2017
1750706727,groysman,angela,02135,brookline,MA,nurse practitioner,100,,,0.0,2017
1750706727,groysman,angela,02135,boston,MA,nurse practitioner,100,,,0.0,2017
1750763116,baisyat,subha,02135,brookline,MA,psychiatry & neurology,410,,,0.0,2017
1750763116,baisyat,subha,02135,boston,MA,psychiatry & neurology,410,,,0.0,2017
1760476832,chin,larry,02135,brookline,MA,internal medicine,2331,107.0,4.59,0.0,2017
1760476832,chin,larry,02135,boston,MA,internal medicine,2331,107.0,4.59,0.0,2017
1760775720,sharma,manisha,02135,brookline,MA,internal medicine,21,,,0.0,2017
1760775720,sharma,manisha,02135,boston,MA,internal medicine,21,,,0.0,2017
1760865497,tiruveedhula,vedavani,02135,brookline,MA,psychiatry & neurology,393,0.0,0.0,0.0,2017
1760865497,tiruveedhula,vedavani,02135,boston,MA,psychiatry & neurology,393,0.0,0.0,0.0,2017
1770004061,idrees,najia,02135,brookline,MA,internal medicine,20,,,0.0,2017
1770004061,idrees,najia,02135,boston,MA,internal medicine,20,,,0.0,2017
1770678732,lamoreau,kristen,02135,brookline,MA,optometry,160,0.0,0.0,0.0,2017
1770678732,lamoreau,kristen,02135,boston,MA,optometry,160,0.0,0.0,0.0,2017
1770999823,zanzonico,roberta,02135,brookline,MA,psychiatry & neurology,621,0.0,0.0,0.0,2017
1770999823,zanzonico,roberta,02135,boston,MA,psychiatry & neurology,621,0.0,0.0,0.0,2017
1780034678,worgul,christopher,02135,brookline,MA,general surgery,43,21.0,48.84,0.0,2017
1780034678,worgul,christopher,02135,boston,MA,general surgery,43,21.0,48.84,0.0,2017
1780066340,eren,aysegul,02135,brookline,MA,internal medicine,331,27.0,8.16,,2017
1780066340,eren,aysegul,02135,boston,MA,internal medicine,331,27.0,8.16,,2017
1780791137,razvi,syed,02135,brookline,MA,general surgery,383,13.0,3.39,,2017
1780791137,razvi,syed,02135,boston,MA,general surgery,383,13.0,3.39,,2017
1790125045,dixit,vidya,02135,brookline,MA,internal medicine,261,11.0,4.21,,2017
1790125045,dixit,vidya,02135,boston,MA,internal medicine,261,11.0,4.21,,2017
1790126480,distefano,jessica,02135,brookline,MA,physician assistant,150,21.0,14.0,0.0,2017
1790126480,distefano,jessica,02135,boston,MA,physician assistant,150,21.0,14.0,0.0,2017
1790700276,liu,howard,02135,brookline,MA,internal medicine,1623,107.0,6.59,33.0,2017
1790700276,liu,howard,02135,boston,MA,internal medicine,1623,107.0,6.59,33.0,2017
1790713147,bailey,kerrie,02135,brookline,MA,nurse practitioner,701,0.0,0.0,0.0,2017
1790713147,bailey,kerrie,02135,boston,MA,nurse practitioner,701,0.0,0.0,0.0,2017
1790747392,lerager,stacey,02135,brookline,MA,nurse practitioner,724,,,0.0,2017
1790747392,lerager,stacey,02135,boston,MA,nurse practitioner,724,,,0.0,2017
1790783645,jones-mcwilliams,kathleen,02135,brookline,MA,certified nurse midwife,49,0.0,0.0,0.0,2017
1790783645,jones-mcwilliams,kathleen,02135,boston,MA,certified nurse midwife,49,0.0,0.0,0.0,2017
1790847366,stern,robert,02135,brookline,MA,otolaryngology,16,0.0,0.0,0.0,2017
1790847366,stern,robert,02135,boston,MA,otolaryngology,16,0.0,0.0,0.0,2017
1790849883,martirosyan,bessy,02135,brookline,MA,psychiatry,2317,,,0.0,2017
1790849883,martirosyan,bessy,02135,boston,MA,psychiatry,2317,,,0.0,2017
1790946697,osman,sara,02135,brookline,MA,internal medicine,235,0.0,0.0,0.0,2017
1790946697,osman,sara,02135,boston,MA,internal medicine,235,0.0,0.0,0.0,2017
1790948420,banek,kristen,02135,brookline,MA,optometry,39,0.0,0.0,0.0,2017
1790948420,banek,kristen,02135,boston,MA,optometry,39,0.0,0.0,0.0,2017
1801023254,ahmed,marwa,02135,brookline,MA,physical medicine and rehabilitation,28,0.0,0.0,0.0,2017
1801023254,ahmed,marwa,02135,boston,MA,physical medicine and rehabilitation,28,0.0,0.0,0.0,2017
1801278783,kelly,michael,02135,brookline,MA,podiatry,50,,,,2017
1801278783,kelly,michael,02135,boston,MA,podiatry,50,,,,2017
1801319058,shaikh,raheel,02135,brookline,MA,anesthesiology,29,0.0,0.0,0.0,2017
1801319058,shaikh,raheel,02135,boston,MA,anesthesiology,29,0.0,0.0,0.0,2017
1811379068,williamson,tyler,02135,brookline,MA,general surgery,124,13.0,10.48,0.0,2017
1811379068,williamson,tyler,02135,boston,MA,general surgery,124,13.0,10.48,0.0,2017
1811970684,kittay,jeffrey,02135,brookline,MA,podiatry,13,0.0,0.0,0.0,2017
1811970684,kittay,jeffrey,02135,boston,MA,podiatry,13,0.0,0.0,0.0,2017
1821177460,lee,walter,02135,brookline,MA,internal medicine,24108,546.0,2.26,51.0,2017
1821177460,lee,walter,02135,boston,MA,internal medicine,24108,546.0,2.26,51.0,2017
1821343120,manavalan,sasikala,02135,brookline,MA,psychiatry,340,0.0,0.0,0.0,2017
1821343120,manavalan,sasikala,02135,boston,MA,psychiatry,340,0.0,0.0,0.0,2017
1821351263,sipala,david,02135,brookline,MA,podiatry,362,39.0,10.77,0.0,2017
1821351263,sipala,david,02135,boston,MA,podiatry,362,39.0,10.77,0.0,2017
1821449588,addington,stephen,02135,brookline,MA,general surgery,113,50.0,44.25,0.0,2017
1821449588,addington,stephen,02135,boston,MA,general surgery,113,50.0,44.25,0.0,2017
1821519638,levin,heather,02135,brookline,MA,psychiatry & neurology,14,,,0.0,2017
1821519638,levin,heather,02135,boston,MA,psychiatry & neurology,14,,,0.0,2017
1821528746,lapidus,daniel,02135,brookline,MA,emergency medicine,15,,,0.0,2017
1821528746,lapidus,daniel,02135,boston,MA,emergency medicine,15,,,0.0,2017
1831285972,marcoux,john,02135,brookline,MA,podiatry,13,,,0.0,2017
1831285972,marcoux,john,02135,boston,MA,podiatry,13,,,0.0,2017
1831326578,schick,geraldine,02135,brookline,MA,internal medicine,56,,,0.0,2017
1831326578,schick,geraldine,02135,boston,MA,internal medicine,56,,,0.0,2017
1831503549,riley,julie,02135,brookline,MA,podiatry,44,,,0.0,2017
1831503549,riley,julie,02135,boston,MA,podiatry,44,,,0.0,2017
1841247590,kaplun,lubov,02135,brookline,MA,internal medicine,16158,331.0,2.05,0.0,2017
1841247590,kaplun,lubov,02135,boston,MA,internal medicine,16158,331.0,2.05,0.0,2017
1841370962,gipson,susan,02135,brookline,MA,nurse practitioner,365,13.0,3.56,0.0,2017
1841370962,gipson,susan,02135,boston,MA,nurse practitioner,365,13.0,3.56,0.0,2017
1841454493,chweich,haval,02135,brookline,MA,pulmonary disease,70,0.0,0.0,0.0,2017
1841454493,chweich,haval,02135,boston,MA,pulmonary disease,70,0.0,0.0,0.0,2017
1841501087,davis,barbara,02135,brookline,MA,vascular surgery,16,,,0.0,2017
1841501087,davis,barbara,02135,boston,MA,vascular surgery,16,,,0.0,2017
1841509478,tran,quyen,02135,brookline,MA,dentist,19,,,0.0,2017
1841509478,tran,quyen,02135,boston,MA,dentist,19,,,0.0,2017
1841545142,butler,paul,02135,brookline,MA,neurology,21,0.0,0.0,0.0,2017
1841545142,butler,paul,02135,boston,MA,neurology,21,0.0,0.0,0.0,2017
1841545647,cheng,yuen,02135,brookline,MA,anesthesiology,335,230.0,68.66,83.0,2017
1841545647,cheng,yuen,02135,boston,MA,anesthesiology,335,230.0,68.66,83.0,2017
1841641008,kim,joshua,02135,brookline,MA,psychiatry & neurology,47,,,,2017
1841641008,kim,joshua,02135,boston,MA,psychiatry & neurology,47,,,,2017
1841672300,lee,alice,02135,brookline,MA,internal medicine,170,,,0.0,2017
1841672300,lee,alice,02135,boston,MA,internal medicine,170,,,0.0,2017
1851710719,bagheri,zahra,02135,brookline,MA,dentist,170,0.0,0.0,0.0,2017
1851710719,bagheri,zahra,02135,boston,MA,dentist,170,0.0,0.0,0.0,2017
1851743876,congrete,soontharee,02135,brookline,MA,internal medicine,152,,,,2017
1851743876,congrete,soontharee,02135,boston,MA,internal medicine,152,,,,2017
1861429003,davis,allen,02135,brookline,MA,general surgery,24,0.0,0.0,0.0,2017
1861429003,davis,allen,02135,boston,MA,general surgery,24,0.0,0.0,0.0,2017
1861505976,casey,james,02135,brookline,MA,internal medicine,332,,,0.0,2017
1861505976,casey,james,02135,boston,MA,internal medicine,332,,,0.0,2017
1861934549,laurer,stephanie,02135,brookline,MA,physician assistant,171,93.0,54.39,,2017
1861934549,laurer,stephanie,02135,boston,MA,physician assistant,171,93.0,54.39,,2017
1871049270,mottawea,amira,02135,brookline,MA,dentist,16,,,0.0,2017
1871049270,mottawea,amira,02135,boston,MA,dentist,16,,,0.0,2017
1871502286,kirby falzon,maria,02135,brookline,MA,obstetrics & gynecology,116,0.0,0.0,0.0,2017
1871502286,kirby falzon,maria,02135,boston,MA,obstetrics & gynecology,116,0.0,0.0,0.0,2017
1871528968,garcia,lawrence,02135,brookline,MA,internal medicine,424,0.0,0.0,0.0,2017
1871528968,garcia,lawrence,02135,boston,MA,internal medicine,424,0.0,0.0,0.0,2017
1871785485,alford,april,02135,brookline,MA,dentist,25,0.0,0.0,0.0,2017
1871785485,alford,april,02135,boston,MA,dentist,25,0.0,0.0,0.0,2017
1871907576,nehme,romy,02135,brookline,MA,psychiatry & neurology,369,0.0,0.0,0.0,2017
1871907576,nehme,romy,02135,boston,MA,psychiatry & neurology,369,0.0,0.0,0.0,2017
1871908186,shweish,omar,02135,brookline,MA,hospitalist,23,,,0.0,2017
1871908186,shweish,omar,02135,boston,MA,hospitalist,23,,,0.0,2017
1871933341,halpin,meredith,02135,brookline,MA,internal medicine,126,,,0.0,2017
1871933341,halpin,meredith,02135,boston,MA,internal medicine,126,,,0.0,2017
1881660066,hester,john,02135,brookline,MA,podiatry,112,,,0.0,2017
1881660066,hester,john,02135,boston,MA,podiatry,112,,,0.0,2017
1881852820,healey,martha,02135,brookline,MA,nurse practitioner,873,,,0.0,2017
1881852820,healey,martha,02135,boston,MA,nurse practitioner,873,,,0.0,2017
1891109880,ferland,henry,02135,brookline,MA,general surgery,19,15.0,78.95,0.0,2017
1891109880,ferland,henry,02135,boston,MA,general surgery,19,15.0,78.95,0.0,2017
1891780367,minevich,ida,02135,brookline,MA,internal medicine,11851,113.0,0.95,0.0,2017
1891780367,minevich,ida,02135,boston,MA,internal medicine,11851,113.0,0.95,0.0,2017
1891785895,strom,james,02135,brookline,MA,nephrology,1369,,,0.0,2017
1891785895,strom,james,02135,boston,MA,nephrology,1369,,,0.0,2017
1891930780,bhat,tariq,02135,brookline,MA,internal medicine,29,0.0,0.0,0.0,2017
1891930780,bhat,tariq,02135,boston,MA,internal medicine,29,0.0,0.0,0.0,2017
1902894025,mitty,roger,02135,brookline,MA,gastroenterology,559,,,0.0,2017
1902894025,mitty,roger,02135,boston,MA,gastroenterology,559,,,0.0,2017
1912091000,catalano,peter,02135,brookline,MA,otolaryngology,392,,,0.0,2017
1912091000,catalano,peter,02135,boston,MA,otolaryngology,392,,,0.0,2017
1912104860,khemasuwan,danai,02135,brookline,MA,pulmonary disease,57,,,0.0,2017
1912104860,khemasuwan,danai,02135,boston,MA,pulmonary disease,57,,,0.0,2017
1912313388,alkhatib,ala,02135,brookline,MA,internal medicine,28,,,0.0,2017
1912313388,alkhatib,ala,02135,boston,MA,internal medicine,28,,,0.0,2017
1912359910,bintvihok,maythawee,02135,brookline,MA,internal medicine,225,,,,2017
1912359910,bintvihok,maythawee,02135,boston,MA,internal medicine,225,,,,2017
1912381849,khalil,shujaat,02135,brookline,MA,internal medicine,53,,,,2017
1912381849,khalil,shujaat,02135,boston,MA,internal medicine,53,,,,2017
1912967514,fleisher,jorge,02135,brookline,MA,infectious disease,431,40.0,9.28,,2017
1912967514,fleisher,jorge,02135,boston,MA,infectious disease,431,40.0,9.28,,2017
1922040609,chi,dorcas,02135,brookline,MA,hematology-oncology,1285,98.0,7.63,17.0,2017
1922040609,chi,dorcas,02135,boston,MA,hematology-oncology,1285,98.0,7.63,17.0,2017
1932297900,horgan,william,02135,brookline,MA,dentist,59,,,0.0,2017
1932297900,horgan,william,02135,boston,MA,dentist,59,,,0.0,2017
1932641172,clough,barret,02135,brookline,MA,physician assistant,22,15.0,68.18,0.0,2017
1932641172,clough,barret,02135,boston,MA,physician assistant,22,15.0,68.18,0.0,2017
1932655214,ramadhin,abhishek,02135,brookline,MA,otolaryngology,12,,,0.0,2017
1932655214,ramadhin,abhishek,02135,boston,MA,otolaryngology,12,,,0.0,2017
1942206503,forman,jeffrey,02135,brookline,MA,physical medicine and rehabilitation,22,0.0,0.0,0.0,2017
1942206503,forman,jeffrey,02135,boston,MA,physical medicine and rehabilitation,22,0.0,0.0,0.0,2017
1942227830,gurbani,sheela,02135,brookline,MA,psychiatry & neurology,131,,,0.0,2017
1942227830,gurbani,sheela,02135,boston,MA,psychiatry & neurology,131,,,0.0,2017
1942275169,hayes,gerard,02135,brookline,MA,pulmonary disease,1142,0.0,0.0,0.0,2017
1942275169,hayes,gerard,02135,boston,MA,pulmonary disease,1142,0.0,0.0,0.0,2017
1942313531,behlau,irmgard,02135,brookline,MA,infectious disease,23,,,0.0,2017
1942313531,behlau,irmgard,02135,boston,MA,infectious disease,23,,,0.0,2017
1942555990,yagudayeva,raisa,02135,brookline,MA,psychiatry,159,0.0,0.0,0.0,2017
1942555990,yagudayeva,raisa,02135,boston,MA,psychiatry,159,0.0,0.0,0.0,2017
1942651096,konturek,thomas,02135,brookline,MA,internal medicine,146,,,0.0,2017
1942651096,konturek,thomas,02135,boston,MA,internal medicine,146,,,0.0,2017
1952303745,skurlatova-maysky,irina,02135,brookline,MA,internal medicine,16842,103.0,0.61,0.0,2017
1952303745,skurlatova-maysky,irina,02135,boston,MA,internal medicine,16842,103.0,0.61,0.0,2017
1952426884,mohan,arni,02135,brookline,MA,psychiatry & neurology,32,0.0,0.0,0.0,2017
1952426884,mohan,arni,02135,boston,MA,psychiatry & neurology,32,0.0,0.0,0.0,2017
1952616369,kanagalingam,sivajothi,02135,brookline,MA,pulmonary disease,1583,17.0,1.07,0.0,2017
1952616369,kanagalingam,sivajothi,02135,boston,MA,pulmonary disease,1583,17.0,1.07,0.0,2017
1962865188,levine,samuel,02135,brookline,MA,anesthesiology,178,,,0.0,2017
1962865188,levine,samuel,02135,boston,MA,anesthesiology,178,,,0.0,2017
1962923664,geetha,parvathy,02135,brookline,MA,student in an organized health care education/training program,14,0.0,0.0,0.0,2017
1962923664,geetha,parvathy,02135,boston,MA,student in an organized health care education/training program,14,0.0,0.0,0.0,2017
1972864726,fathi,zahra,02135,brookline,MA,nurse practitioner,244,29.0,11.89,0.0,2017
1972864726,fathi,zahra,02135,boston,MA,nurse practitioner,244,29.0,11.89,0.0,2017
1972942928,sahakian,anush,02135,brookline,MA,internal medicine,1928,76.0,3.94,13.0,2017
1972942928,sahakian,anush,02135,boston,MA,internal medicine,1928,76.0,3.94,13.0,2017
1972954782,adams,katherine,02135,brookline,MA,podiatry,45,17.0,37.78,,2017
1972954782,adams,katherine,02135,boston,MA,podiatry,45,17.0,37.78,,2017
1982157608,maroun,ralph,02135,brookline,MA,internal medicine,41,,,0.0,2017
1982157608,maroun,ralph,02135,boston,MA,internal medicine,41,,,0.0,2017
1982606349,coukos,william,02135,brookline,MA,urology,46,0.0,0.0,0.0,2017
1982606349,coukos,william,02135,boston,MA,urology,46,0.0,0.0,0.0,2017
1982727129,phillips,alfred,02135,brookline,MA,podiatry,33,,,0.0,2017
1982727129,phillips,alfred,02135,boston,MA,podiatry,33,,,0.0,2017
1982807434,oneil,edward,02135,brookline,MA,emergency medicine,41,,,0.0,2017
1982807434,oneil,edward,02135,boston,MA,emergency medicine,41,,,0.0,2017
1982868683,sonni,shruti,02135,brookline,MA,neurology,820,0.0,0.0,0.0,2017
1982868683,sonni,shruti,02135,boston,MA,neurology,820,0.0,0.0,0.0,2017
1992147607,kothalanka,samuel,02135,brookline,MA,psychiatry,1331,,,0.0,2017
1992147607,kothalanka,samuel,02135,boston,MA,psychiatry,1331,,,0.0,2017
1992799720,temte,john,02135,brookline,MA,internal medicine,286,0.0,0.0,0.0,2017
1992799720,temte,john,02135,boston,MA,internal medicine,286,0.0,0.0,0.0,2017
1992850440,stager,christopher,02135,brookline,MA,physician assistant,34,,,0.0,2017
1992850440,stager,christopher,02135,boston,MA,physician assistant,34,,,0.0,2017
1992862486,martinez,federico,02135,brookline,MA,orthopedic surgery,81,50.0,61.73,0.0,2017
1992862486,martinez,federico,02135,boston,MA,orthopedic surgery,81,50.0,61.73,0.0,2017
1003075409,abdelrazek,amr,02190,weymouth,MA,dentist,36,,,0.0,2017
1013971290,piecyk,john,02190,weymouth,MA,neurology,2154,11.0,0.51,0.0,2017
1013994185,schubert,paul,02190,weymouth,MA,cardiology,2617,0.0,0.0,0.0,2017
1033151360,koelbel,stephen,02190,weymouth,MA,physical medicine and rehabilitation,242,,,0.0,2017
1033181698,ditullio,michael,02190,weymouth,MA,neurological surgery,16,0.0,0.0,0.0,2017
1033192281,wolfert,richard,02190,weymouth,MA,dentist,30,0.0,0.0,0.0,2017
1043205974,chong,cathy,02190,weymouth,MA,otolaryngology,621,37.0,5.96,0.0,2017
1043208192,broff,martin,02190,weymouth,MA,allergy/ immunology,1002,,,0.0,2017
1043290752,cox,clayland,02190,weymouth,MA,internal medicine,69,0.0,0.0,0.0,2017
1053343574,fefer,sergio,02190,weymouth,MA,urology,829,38.0,4.58,0.0,2017
1053358259,dunlap,ronald,02190,weymouth,MA,cardiology,2207,,,0.0,2017
1063482842,vidrih,john,02190,weymouth,MA,internal medicine,137,12.0,8.76,,2017
1063530970,mingolelli,anne marie,02190,weymouth,MA,nurse practitioner,1055,0.0,0.0,0.0,2017
1073595260,alzaim,aboualkheir,02190,weymouth,MA,internal medicine,6538,550.0,8.41,0.0,2017
1073722435,jeghers,karen,02190,weymouth,MA,physician assistant,107,23.0,21.5,0.0,2017
1073740940,oza,sveta,02190,weymouth,MA,gastroenterology,386,0.0,0.0,0.0,2017
1083656771,powlis,william,02190,weymouth,MA,radiation oncology,59,,,0.0,2017
1083672281,johnson,jeffrey,02190,weymouth,MA,emergency medicine,32,,,0.0,2017
1083908867,moskowitz,ari,02190,weymouth,MA,pulmonary disease,63,0.0,0.0,0.0,2017
1093984742,dafford,kurtus,02190,weymouth,MA,neurosurgery,191,47.0,24.61,,2017
1124017207,helfrich,william,02190,weymouth,MA,specialist,16,0.0,0.0,0.0,2017
1124035647,meals,christopher,02190,weymouth,MA,physician assistant,161,52.0,32.3,,2017
1124137484,cuchural,george,02190,weymouth,MA,internal medicine,5157,370.0,7.17,62.0,2017
1124177118,rand,carissa,02190,weymouth,MA,physician assistant,509,16.0,3.14,0.0,2017
1134136658,lynch,george,02190,weymouth,MA,emergency medicine,54,16.0,29.63,0.0,2017
1134501133,ullah,ikram,02190,weymouth,MA,internal medicine,35,,,0.0,2017
1134568041,marcks,brian,02190,weymouth,MA,emergency medicine,102,12.0,11.76,,2017
1144497025,viola,jessica,02190,weymouth,MA,internal medicine,199,17.0,8.54,,2017
1144521527,richardson,meredith,02190,weymouth,MA,nurse practitioner,112,0.0,0.0,0.0,2017
1154302933,mullins,mark,02190,weymouth,MA,emergency medicine,83,15.0,18.07,0.0,2017
