npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
1598851453,paul,lisa,02114,boston,MA,nurse practitioner,376,0.0,0.0,0.0,2015
1598891277,mccannon,jessica,02114,boston,MA,pulmonary disease,877,,,0.0,2015
1598905226,stanford,fatima,02114,boston,MA,gastroenterology,72,0.0,0.0,0.0,2015
1598963498,roh,ellen,02114,boston,MA,dermatology,572,,,0.0,2015
1598967523,efstathiou,jason,02114,boston,MA,radiation oncology,26,0.0,0.0,0.0,2015
1598972382,gurol,mahmut,02114,boston,MA,neurology,18,0.0,0.0,0.0,2015
1609010180,el boueiz,adel,02114,boston,MA,pulmonary disease,53,,,0.0,2015
1609041441,herman,seth,02114,boston,MA,physical medicine and rehabilitation,784,94.0,11.99,,2015
1609042753,rassi,andrew,02114,boston,MA,cardiology,16,0.0,0.0,0.0,2015
1609046911,sung,sarah,02114,boston,MA,general practice,274,0.0,0.0,0.0,2015
1609061415,azzi,jamil,02114,boston,MA,nephrology,377,,,0.0,2015
1609085208,khalili,hamed,02114,boston,MA,gastroenterology,307,11.0,3.58,0.0,2015
1609118074,hunter,jennifer,02114,boston,MA,physician assistant,82,19.0,23.17,0.0,2015
1609130160,marcovitz,david,02114,boston,MA,psychiatry & neurology,59,0.0,0.0,0.0,2015
1609137595,barb,scott,02114,boston,MA,ophthalmology,67,,,0.0,2015
1609157411,shanahan,meghan,02114,boston,MA,nurse practitioner,107,,,0.0,2015
1609160639,anesi,george,02114,boston,MA,internal medicine,136,0.0,0.0,0.0,2015
1609162007,denman,ami,02114,boston,MA,physician assistant,537,134.0,24.95,0.0,2015
1609162189,grammer,rebecca,02114,boston,MA,oral & maxillofacial surgery,30,,,0.0,2015
1609167741,hutson,nathan,02114,boston,MA,anesthesiology,47,,,,2015
1609213867,kim,michelle,02114,boston,MA,general surgery,152,48.0,31.58,0.0,2015
1609266428,vidula,mahesh,02114,boston,MA,internal medicine,26,,,,2015
1609280734,mcneill,jenna,02114,boston,MA,internal medicine,115,0.0,0.0,0.0,2015
1609289552,xu,rena,02114,boston,MA,general surgery,114,34.0,29.82,0.0,2015
1609289776,paoletti,gabrielle,02114,boston,MA,anesthesiology,18,,,0.0,2015
1609295583,homer,natalie,02114,boston,MA,student in an organized health care education/training program,95,,,0.0,2015
1609803410,roth,elizabeth,02114,boston,MA,internal medicine,766,,,0.0,2015
1609851500,adler,jonathan,02114,boston,MA,emergency medicine,38,0.0,0.0,0.0,2015
1609851658,doyle,robert,02114,boston,MA,psychiatry,331,0.0,0.0,0.0,2015
1609856038,goltra,lynne,02114,boston,MA,obstetrics/gynecology,16,0.0,0.0,0.0,2015
1609856087,phillips,edward,02114,boston,MA,physical medicine and rehabilitation,140,54.0,38.57,25.0,2015
1609857739,bloch,donald,02114,boston,MA,rheumatology,114,,,0.0,2015
1609859057,fynn-thompson,nicoletta,02114,boston,MA,ophthalmology,1451,,,0.0,2015
1609866847,viguera,adele,02114,boston,MA,psychiatry,37,0.0,0.0,0.0,2015
1609867274,scherzer,clemens,02114,boston,MA,neurology,213,0.0,0.0,0.0,2015
1609867902,kronenberg,henry,02114,boston,MA,endocrinology,158,0.0,0.0,0.0,2015
1619004074,dudzinski,david,02114,boston,MA,cardiology,72,0.0,0.0,0.0,2015
1619042637,growney,marion,02114,boston,MA,nurse practitioner,11,,,0.0,2015
1619143492,hashmi,ardeshir,02114,boston,MA,geriatric medicine,3180,63.0,1.98,0.0,2015
1619172269,alabre,claude,02114,boston,MA,internal medicine,1945,88.0,4.52,33.0,2015
1619198850,vitolo,ottavio,02114,boston,MA,psychiatry,135,0.0,0.0,0.0,2015
1619210846,he,wei,02114,boston,MA,hospitalist,51,,,0.0,2015
1619224748,ng,marcus,02114,boston,MA,psychiatry & neurology,42,0.0,0.0,0.0,2015
1619255502,lin,william,02114,boston,MA,dermatology,61,0.0,0.0,0.0,2015
1619278173,eisele,sylvia,02114,boston,MA,general acute care hospital,36,,,0.0,2015
1619314846,keenan,tanya,02114,boston,MA,internal medicine,408,,,,2015
1619314853,gupta,shruti,02114,boston,MA,internal medicine,138,0.0,0.0,0.0,2015
1619314960,tandon,kunal,02114,boston,MA,internal medicine,311,,,,2015
1619359858,chu,jacqueline,02114,boston,MA,internal medicine,37,,,0.0,2015
1619380714,dowd,erin,02114,boston,MA,psychiatry & neurology,139,,,,2015
1619380839,kanojia,alok,02114,boston,MA,psychiatry & neurology,72,,,0.0,2015
1619933090,barrett,andrea,02114,boston,MA,physician assistant,526,,,0.0,2015
1619945276,gillette,michael,02114,boston,MA,pulmonary disease,105,0.0,0.0,0.0,2015
1619952611,schoenbaum,amy,02114,boston,MA,internal medicine,2466,97.0,3.93,26.0,2015
1619956984,wozniak,janet,02114,boston,MA,psychiatry,292,0.0,0.0,0.0,2015
1619967221,gibbons,patricia,02114,boston,MA,general practice,1956,58.0,2.97,17.0,2015
1619967270,schoenthaler,robin,02114,boston,MA,radiation oncology,24,,,,2015
1619967304,biederman,joseph,02114,boston,MA,psychiatry,1944,0.0,0.0,0.0,2015
1619967783,powis,kathleen,02114,boston,MA,internal medicine,54,,,0.0,2015
1619968179,sassower,kenneth,02114,boston,MA,neurology,1393,102.0,7.32,18.0,2015
1619968260,schwamm,lee,02114,boston,MA,neurology,52,0.0,0.0,0.0,2015
1619968286,dougherty,darin,02114,boston,MA,psychiatry,57,0.0,0.0,0.0,2015
1619968625,sorrentino,renee,02114,boston,MA,psychiatry,1305,0.0,0.0,0.0,2015
1629042775,brown,david,02114,boston,MA,emergency medicine,44,0.0,0.0,0.0,2015
1629052410,kuter,irene,02114,boston,MA,hematology/oncology,318,12.0,3.77,,2015
1629059084,singhal,aneesh,02114,boston,MA,neurology,13,0.0,0.0,0.0,2015
1629068796,trinh,nhi ha,02114,boston,MA,psychiatry,152,0.0,0.0,0.0,2015
1629087432,brezina,martha,02114,boston,MA,nurse practitioner,145,26.0,17.93,,2015
1629136726,lauria,christine,02114,boston,MA,nurse practitioner,1261,39.0,3.09,,2015
1629209804,jeffries,kellyann,02114,boston,MA,nurse practitioner,26,,,0.0,2015
1629268768,jacobs,edward,02114,boston,MA,otolaryngology,11,0.0,0.0,0.0,2015
1629308986,driscoll,jessica,02114,boston,MA,nurse practitioner,605,19.0,3.14,,2015
1629332184,rose,anne,02114,boston,MA,psychiatry & neurology,129,0.0,0.0,0.0,2015
1629333166,roh,miin,02114,boston,MA,ophthalmology,23,,,0.0,2015
1629355136,danielson,colleen,02114,boston,MA,nurse practitioner,87,,,,2015
1629363312,sherman,stephanie,02114,boston,MA,internal medicine,84,,,0.0,2015
1629365234,chwalisz,bart,02114,boston,MA,psychiatry & neurology,93,0.0,0.0,0.0,2015
1629403191,chiong-rivero,horacio,02114,boston,MA,psychiatry & neurology,42,0.0,0.0,0.0,2015
1629416243,dezube,dustin,02114,boston,MA,internal medicine,62,,,,2015
1629418264,mcgrath,emer,02114,boston,MA,internal medicine,74,0.0,0.0,0.0,2015
1629496419,naoum,emily,02114,boston,MA,student in an organized health care education/training program,90,,,0.0,2015
1639126196,cohen,adam,02114,boston,MA,neurology,57,0.0,0.0,0.0,2015
1639146210,browne,marcia,02114,boston,MA,hematology/oncology,584,32.0,5.48,11.0,2015
1639150451,bajart,ann,02114,boston,MA,ophthalmology,799,,,0.0,2015
1639160534,murphy,shawn,02114,boston,MA,neurology,39,0.0,0.0,0.0,2015
1639160609,mckenna,michael,02114,boston,MA,otolaryngology,178,,,0.0,2015
1639160807,dahl,douglas,02114,boston,MA,urology,431,,,0.0,2015
1639181613,lawrence,donald,02114,boston,MA,hematology/oncology,135,19.0,14.07,,2015
1639188840,dal-bianco,jacob,02114,boston,MA,cardiology,795,0.0,0.0,0.0,2015
1639210107,bardia,aditya,02114,boston,MA,hematology/oncology,211,15.0,7.11,,2015
1639212020,sylla,patricia,02114,boston,MA,colorectal surgery (formerly proctology),35,,,0.0,2015
1639226988,madden,camille,02114,boston,MA,nurse practitioner,443,21.0,4.74,0.0,2015
1639290083,lo,janet,02114,boston,MA,endocrinology,135,0.0,0.0,0.0,2015
1639303118,falkenstein,iryna,02114,boston,MA,ophthalmology,1270,,,0.0,2015
1639305139,choi,joone,02114,boston,MA,orthopaedic surgery,13,,,0.0,2015
1639344583,guidon,amanda,02114,boston,MA,neurology,250,0.0,0.0,0.0,2015
1639398175,brezina,mark,02114,boston,MA,nurse practitioner,67,,,,2015
1639428899,parente,jason,02114,boston,MA,physician assistant,70,16.0,22.86,0.0,2015
1639432933,schwartz,forrest,02114,boston,MA,orthopaedic surgery,11,,,0.0,2015
1639445372,threlkeld,zachary,02114,boston,MA,psychiatry & neurology,113,,,0.0,2015
1639464316,shah,sachin,02114,boston,MA,internal medicine,356,28.0,7.87,,2015
1639515984,callanan,mark,02114,boston,MA,orthopaedic surgery,13,,,0.0,2015
1639550148,raigani,siavash,02114,boston,MA,general surgery,37,20.0,54.05,0.0,2015
1639550353,sorg,emily,02114,boston,MA,psychiatry & neurology,79,0.0,0.0,0.0,2015
1639568041,blais,chantal,02114,boston,MA,nurse practitioner,13,0.0,0.0,0.0,2015
1639581952,lookabaugh,sarah,02114,boston,MA,general surgery,75,23.0,30.67,0.0,2015
1639582588,butala,neel,02114,boston,MA,internal medicine,392,15.0,3.83,13.0,2015
1639582786,udelsman,brooks,02114,boston,MA,general surgery,33,17.0,51.52,0.0,2015
1649243221,cleary,tina,02114,boston,MA,ophthalmology,447,,,0.0,2015
1649251638,schneider,jeffrey,02114,boston,MA,physical medicine and rehabilitation,58,13.0,22.41,0.0,2015
1649252669,fagioli petrillo,laura,02114,boston,MA,psychiatry,124,0.0,0.0,0.0,2015
1649260381,atlas,steven,02114,boston,MA,internal medicine,2202,102.0,4.63,11.0,2015
1649261751,lewis,richard,02114,boston,MA,neurology,42,0.0,0.0,0.0,2015
1649270810,lee,sang-gil,02114,boston,MA,orthopedic surgery,47,17.0,36.17,0.0,2015
1649364738,engel,stacy,02114,boston,MA,internal medicine,1578,56.0,3.55,17.0,2015
1649399759,singer,mary,02114,boston,MA,nurse practitioner,400,20.0,5.0,,2015
1649433152,smith,gideon,02114,boston,MA,dermatology,488,0.0,0.0,0.0,2015
1649435561,cohen,michael,02114,boston,MA,otolaryngology,85,0.0,0.0,0.0,2015
1649439258,reminick,alison,02114,boston,MA,psychiatry,96,0.0,0.0,0.0,2015
1649460866,avila-wallace,maria,02114,boston,MA,nurse practitioner,182,13.0,7.14,,2015
1649518788,mcnamara,melissa,02114,boston,MA,nurse practitioner,16,0.0,0.0,0.0,2015
1649534116,lawler,matthew,02114,boston,MA,oral & maxillofacial surgery,22,,,0.0,2015
1649539404,kim,esther,02114,boston,MA,ophthalmology,131,0.0,0.0,0.0,2015
1649566100,kruger,annie,02114,boston,MA,internal medicine,111,0.0,0.0,0.0,2015
1649581463,wolfson,anna,02114,boston,MA,internal medicine,95,0.0,0.0,0.0,2015
1649590324,davis,joshua,02114,boston,MA,internal medicine,207,,,0.0,2015
1649591884,krezanoski,paul,02114,boston,MA,internal medicine,102,,,0.0,2015
1649598871,weinberg,nicholas,02114,boston,MA,emergency medicine,63,14.0,22.22,0.0,2015
1649613449,bick,sarah,02114,boston,MA,student in an organized health care education/training program,29,,,0.0,2015
1659344091,cist,alexandra,02114,boston,MA,pulmonary disease,156,0.0,0.0,0.0,2015
1659352490,steele,david,02114,boston,MA,nephrology,1634,0.0,0.0,0.0,2015
1659355238,hyman,bradley,02114,boston,MA,neurology,163,0.0,0.0,0.0,2015
1659361103,wilson,scott,02114,boston,MA,psychiatry,14,0.0,0.0,0.0,2015
1659361897,newberry,peter,02114,boston,MA,psychiatry,38,,,0.0,2015
1659362010,leeds,naomi,02114,boston,MA,internal medicine,2376,98.0,4.12,11.0,2015
1659362168,troulis,maria,02114,boston,MA,oral surgery (dentists only),12,,,0.0,2015
1659362291,buonanno,ferdinando,02114,boston,MA,neurology,190,0.0,0.0,0.0,2015
1659362820,wong,johnson,02114,boston,MA,allergy/immunology,1722,,,0.0,2015
1659407310,triant,virginia,02114,boston,MA,infectious disease,146,,,,2015
1659407427,carolan,peter,02114,boston,MA,gastroenterology,506,,,,2015
1659423168,guttendorf,ann,02114,boston,MA,nurse practitioner,808,,,0.0,2015
1659429884,wright,nancy,02114,boston,MA,nurse practitioner,635,,,0.0,2015
1659439743,roberge,barbara,02114,boston,MA,nurse practitioner,749,43.0,5.74,,2015
1659450021,lazure,donald,02114,boston,MA,physician assistant,110,33.0,30.0,0.0,2015
1659526812,ji,yongli,02114,boston,MA,hematology/oncology,172,39.0,22.67,14.0,2015
1659620821,sawicki,darlene,02114,boston,MA,nurse practitioner,430,17.0,3.95,,2015
1659664373,brizzi,kate,02114,boston,MA,internal medicine,94,,,0.0,2015
1659664381,keen,erica,02114,boston,MA,psychiatry,143,0.0,0.0,0.0,2015
1659684710,rinaldi,simone,02114,boston,MA,nurse practitioner,363,229.0,63.09,114.0,2015
1659691020,gilstrap,lauren,02114,boston,MA,internal medicine,138,0.0,0.0,0.0,2015
1659692937,brezing,christina,02114,boston,MA,psychiatry & neurology,16,0.0,0.0,0.0,2015
1659698686,lu,lenette,02114,boston,MA,infectious disease,93,0.0,0.0,0.0,2015
1659752152,castillo,alyssa,02114,boston,MA,internal medicine,43,36.0,83.72,22.0,2015
1659753879,nasir,khawaja,02114,boston,MA,oral & maxillofacial surgery,23,,,0.0,2015
1659785780,vandevrede,lawren,02114,boston,MA,internal medicine,46,,,,2015
1659786499,mishra,anuradha,02114,boston,MA,ophthalmology,19,0.0,0.0,0.0,2015
1669439923,schorge,john,02114,boston,MA,obstetrics/gynecology,102,31.0,30.39,,2015
1669447090,kim,nancy,02114,boston,MA,rheumatology,563,66.0,11.72,0.0,2015
1669453973,ennis-holcombe,khama,02114,boston,MA,emergency medicine,55,,,0.0,2015
1669454435,chen,lucy,02114,boston,MA,anesthesiology,134,37.0,27.61,11.0,2015
1669462073,gardner,steven,02114,boston,MA,internal medicine,951,34.0,3.58,,2015
1669462180,carlson,william,02114,boston,MA,cardiology,1121,,,0.0,2015
1669530481,growdon,whitfield,02114,boston,MA,obstetrics/gynecology,137,26.0,18.98,,2015
1669593356,white,benjamin,02114,boston,MA,emergency medicine,29,,,0.0,2015
1669599734,faje,alexander,02114,boston,MA,endocrinology,130,0.0,0.0,0.0,2015
1669681433,huang,chunmei,02114,boston,MA,internal medicine,97,,,0.0,2015
1669699963,murphy,marguerite,02114,boston,MA,certified clinical nurse specialist,100,0.0,0.0,0.0,2015
1669729828,lisotto,maria,02114,boston,MA,psychiatry & neurology,219,0.0,0.0,0.0,2015
1669766655,roberts,susanne,02114,boston,MA,orthopaedic surgery,87,31.0,35.63,,2015
1669768123,carroll,brett,02114,boston,MA,internal medicine,72,,,0.0,2015
1669792032,chatterjee,neal,02114,boston,MA,internal medicine,271,0.0,0.0,0.0,2015
1669811568,quinn,kayla,02114,boston,MA,nurse practitioner,79,32.0,40.51,,2015
1669819892,hillmann,william,02114,boston,MA,internal medicine,351,30.0,8.55,20.0,2015
1669885737,walsh,emily,02114,boston,MA,internal medicine,283,15.0,5.3,,2015
1669890752,lehmann,ashton,02114,boston,MA,student in an organized health care education/training program,66,14.0,21.21,0.0,2015
1679529374,dording,christina,02114,boston,MA,psychiatry & neurology,20,0.0,0.0,0.0,2015
1679549182,mcdermott,nancy,02114,boston,MA,oral & maxillofacial surgery,201,59.0,29.35,0.0,2015
1679551410,levisohn,steven,02114,boston,MA,internal medicine,2306,42.0,1.82,12.0,2015
1679554042,russell,steven,02114,boston,MA,endocrinology,97,,,0.0,2015
1679554588,smith,matthew,02114,boston,MA,hematology/oncology,75,,,0.0,2015
1679563845,dey,bimalangshu,02114,boston,MA,hematology/oncology,406,55.0,13.55,23.0,2015
1679563860,benzer,theodore,02114,boston,MA,emergency medicine,37,,,0.0,2015
1679564207,jupiter,jesse,02114,boston,MA,hand surgery,48,23.0,47.92,0.0,2015
1679564322,ellman,leonard,02114,boston,MA,internal medicine,43,,,0.0,2015
1679618169,dubois,melissa,02114,boston,MA,nurse practitioner,67,26.0,38.81,,2015
1679620611,bhuvaneswaran,chaya,02114,boston,MA,psychiatry,242,,,0.0,2015
1679672596,greka,anna,02114,boston,MA,nephrology,21,0.0,0.0,0.0,2015
1679709182,lee,annie,02114,boston,MA,internal medicine,2121,49.0,2.31,,2015
1679724900,soljic,aldiana,02114,boston,MA,urology,152,,,0.0,2015
1679818686,shanley,kerry,02114,boston,MA,physician assistant,77,35.0,45.45,0.0,2015
1679869135,gillani,rebecca,02114,boston,MA,internal medicine,16,0.0,0.0,0.0,2015
1679890099,do,huy,02114,boston,MA,internal medicine,480,17.0,3.54,0.0,2015
1679894950,harper,carl,02114,boston,MA,orthopaedic surgery,44,28.0,63.64,,2015
1679910806,wing,jonathan,02114,boston,MA,internal medicine,378,,,0.0,2015
1679954382,musselman,meghan,02114,boston,MA,psychiatry & neurology,24,0.0,0.0,0.0,2015
1679982185,lownds,amy,02114,boston,MA,nurse practitioner,15,,,,2015
1689076838,mctighe,jessica,02114,boston,MA,physician assistant,47,12.0,25.53,0.0,2015
1689081911,rowan,mark,02114,boston,MA,oral & maxillofacial surgery,32,12.0,37.5,0.0,2015
1689088700,amini,ami,02114,boston,MA,oral & maxillofacial surgery,68,17.0,25.0,0.0,2015
1689635294,finn,david,02114,boston,MA,internal medicine,3577,101.0,2.82,38.0,2015
1689647026,dooling,elizabeth,02114,boston,MA,neurology,57,0.0,0.0,0.0,2015
1689648115,jolin,julie,02114,boston,MA,obstetrics/gynecology,55,,,0.0,2015
1689659146,buttolph,maria,02114,boston,MA,psychiatry,451,0.0,0.0,0.0,2015
1689664328,rigotti,nancy,02114,boston,MA,internal medicine,284,0.0,0.0,0.0,2015
1689664351,chin,danny,02114,boston,MA,internal medicine,4472,227.0,5.08,20.0,2015
1689665309,kwolek,christopher,02114,boston,MA,vascular surgery,19,,,0.0,2015
1689724171,miyamoto,david,02114,boston,MA,radiation oncology,49,0.0,0.0,0.0,2015
1689729196,kamdar,mihir,02114,boston,MA,hospice and palliative care,466,265.0,56.87,139.0,2015
1689788572,chaguturu,sreekanth,02114,boston,MA,internal medicine,35,,,0.0,2015
1689801979,chhatwal,jasmeer,02114,boston,MA,neurology,468,,,0.0,2015
1689924300,kastelova,teodora,02114,boston,MA,nurse practitioner,84,,,0.0,2015
1699004382,silver,carol,02114,boston,MA,nurse practitioner,397,34.0,8.56,12.0,2015
1699060368,cortazar,frank,02114,boston,MA,internal medicine,36,0.0,0.0,0.0,2015
1699072637,kumar,prabhat,02114,boston,MA,internal medicine,111,0.0,0.0,0.0,2015
1699095166,brunner,andrew,02114,boston,MA,internal medicine,22,0.0,0.0,0.0,2015
1699113241,kong,nathalee,02114,boston,MA,internal medicine,204,,,0.0,2015
1699118638,parikh,anuraag,02114,boston,MA,student in an organized health care education/training program,74,15.0,20.27,0.0,2015
1699187914,james,aisha,02114,boston,MA,pediatric medicine,186,,,,2015
1699188813,burke,colin,02114,boston,MA,psychiatry & neurology,43,,,0.0,2015
1699193714,shahwan,kathryn,02114,boston,MA,dermatology,49,0.0,0.0,0.0,2015
1699729236,boruta,david,02114,boston,MA,obstetrics/gynecology,69,,,0.0,2015
1699741769,zhu,andrew,02114,boston,MA,hematology/oncology,98,,,,2015
1699742247,winter,harland,02114,boston,MA,gastroenterology,58,0.0,0.0,0.0,2015
1699749390,plotkin,scott,02114,boston,MA,neurology,30,0.0,0.0,0.0,2015
1699751552,zahra,touquir,02114,boston,MA,internal medicine,39,,,0.0,2015
1699752832,pratt,janey,02114,boston,MA,general surgery,665,28.0,4.21,0.0,2015
1699756502,rouleau,christian,02114,boston,MA,general surgery,98,42.0,42.86,0.0,2015
1699757062,januzzi,james,02114,boston,MA,cardiology,1838,0.0,0.0,0.0,2015
1699757344,kunkel,laura,02114,boston,MA,psychiatry,109,0.0,0.0,0.0,2015
1699757963,fricchione,gregory,02114,boston,MA,psychiatry,17,0.0,0.0,0.0,2015
1699758227,kotton,camille,02114,boston,MA,infectious disease,132,0.0,0.0,0.0,2015
1699759076,henderson,david,02114,boston,MA,psychiatry,1211,0.0,0.0,0.0,2015
1699765255,goodman,annekathryn,02114,boston,MA,obstetrics/gynecology,310,40.0,12.9,,2015
1699765859,allan,james,02114,boston,MA,thoracic surgery,32,,,0.0,2015
1699766790,bruch,jean,02114,boston,MA,otolaryngology,193,,,0.0,2015
1699781229,ansari,husamuddin,02114,boston,MA,ophthalmology,7948,0.0,0.0,0.0,2015
1699795609,thu,le,02114,boston,MA,emergency medicine,191,28.0,14.66,0.0,2015
1699801431,mitchell,deborah,02114,boston,MA,pediatric medicine,23,0.0,0.0,0.0,2015
1699835272,smith,duane,02114,boston,MA,optometry,14,0.0,0.0,0.0,2015
1699839597,patil,sarita,02114,boston,MA,allergy/immunology,97,0.0,0.0,0.0,2015
1699901199,el-jawahri,areej,02114,boston,MA,hematology/oncology,303,,,0.0,2015
1699905638,jordan,justin,02114,boston,MA,neurology,20,0.0,0.0,0.0,2015
1699924662,gagarin,lauren,02114,boston,MA,nurse practitioner,135,,,,2015
1699938274,marsh,shawn,02114,boston,MA,oral surgery (dentists only),31,,,0.0,2015
1699953372,vaitkevicius,henrikas,02114,boston,MA,neurology,52,0.0,0.0,0.0,2015
1699960500,sohn,douglas,02114,boston,MA,physical medicine and rehabilitation,185,27.0,14.59,,2015
1699978734,ashih,heidi,02114,boston,MA,psychiatry,57,0.0,0.0,0.0,2015
1699988899,wang,silas,02114,boston,MA,ophthalmology,1636,0.0,0.0,0.0,2015
1700043007,cha,thomas,02114,boston,MA,orthopedic surgery,58,38.0,65.52,,2015
1700045945,natarajan,pradeep,02114,boston,MA,cardiology,112,0.0,0.0,0.0,2015
1700046075,lewis,ariane,02114,boston,MA,neurology,20,0.0,0.0,0.0,2015
1700102928,kopko,kevin,02114,boston,MA,orthopaedic surgery,11,,,0.0,2015
1700119682,kelly,linda,02114,boston,MA,nurse practitioner,12,0.0,0.0,0.0,2015
1700148517,muiru,anthony,02114,boston,MA,internal medicine,20,,,0.0,2015
1700149309,lokko,hermioni,02114,boston,MA,psychiatry & neurology,165,0.0,0.0,0.0,2015
1700186764,marden,julie,02114,boston,MA,nurse practitioner,312,,,0.0,2015
1700191806,mcgree,brianne,02114,boston,MA,nurse practitioner,458,18.0,3.93,,2015
1700223963,bababekov,yanik,02114,boston,MA,general surgery,22,,,0.0,2015
1700267408,arango,alejandro,02114,boston,MA,oral & maxillofacial surgery,41,18.0,43.9,0.0,2015
1700298023,kochav,jonathan,02114,boston,MA,internal medicine,320,23.0,7.19,0.0,2015
1700858123,fava,maurizio,02114,boston,MA,psychiatry,507,0.0,0.0,0.0,2015
1700865375,de venecia,ronald,02114,boston,MA,otolaryngology,198,,,0.0,2015
1700867975,sharma,nutan,02114,boston,MA,neurology,414,37.0,8.94,0.0,2015
1700877347,cagliero,enrico,02114,boston,MA,endocrinology,1070,11.0,1.03,0.0,2015
1700877560,berson,eliot,02114,boston,MA,ophthalmology,36,0.0,0.0,0.0,2015
1700877982,hunninghake,gary,02114,boston,MA,pulmonary disease,57,0.0,0.0,0.0,2015
1700907516,clements,john,02114,boston,MA,ophthalmology,591,12.0,2.03,0.0,2015
1700912177,lim,jean,02114,boston,MA,dermatology,469,,,0.0,2015
1700912193,ali,shirin,02114,boston,MA,psychiatry & neurology,106,0.0,0.0,0.0,2015
1700938982,clark,leslie,02114,boston,MA,nurse practitioner,145,0.0,0.0,0.0,2015
1700974854,bullard,deborah,02114,boston,MA,nurse practitioner,666,240.0,36.04,68.0,2015
1710008289,stigler,william,02114,boston,MA,pulmonary disease,20,,,0.0,2015
1710013479,pereira,debra,02114,boston,MA,nurse practitioner,163,0.0,0.0,0.0,2015
1710039474,brown,carol,02114,boston,MA,nurse practitioner,357,,,,2015
1710042346,vaughn,jeanne,02114,boston,MA,nurse practitioner,45,,,,2015
1710045885,hodges,pamela,02114,boston,MA,nurse practitioner,89,,,0.0,2015
1710046818,lobo,ann-marie,02114,boston,MA,ophthalmology,696,0.0,0.0,0.0,2015
1710084157,doran,mary,02114,boston,MA,nurse practitioner,13,0.0,0.0,0.0,2015
1710134929,tsai,joy,02114,boston,MA,endocrinology,42,0.0,0.0,0.0,2015
1710145883,darr,elizabeth,02114,boston,MA,otolaryngology,443,,,0.0,2015
1710146691,north,crystal,02114,boston,MA,internal medicine,65,0.0,0.0,0.0,2015
1710199047,yoon,michael,02114,boston,MA,ophthalmology,72,,,0.0,2015
1710208731,tansky,joanna,02114,boston,MA,radiation oncology,24,,,0.0,2015
1710217401,hymowitz,maggie,02114,boston,MA,ophthalmology,35,0.0,0.0,0.0,2015
1710239728,parris,priscilla,02114,boston,MA,nurse practitioner,148,19.0,12.84,,2015
1710240312,chaukos,deanna,02114,boston,MA,psychiatry & neurology,153,0.0,0.0,0.0,2015
1710258371,grady,megan,02114,boston,MA,nurse practitioner,560,0.0,0.0,0.0,2015
1710287768,dalia,erin,02114,boston,MA,nurse practitioner,84,,,0.0,2015
1710305172,ung,cindy,02114,boston,MA,ophthalmology,34,0.0,0.0,0.0,2015
1710368386,shtasel-gottlieb,zoe,02114,boston,MA,internal medicine,48,0.0,0.0,0.0,2015
1710369640,kim,geon,02114,boston,MA,internal medicine,40,0.0,0.0,0.0,2015
1710390851,prom,maria,02114,boston,MA,psychiatry & neurology,84,0.0,0.0,0.0,2015
1710934179,lee,yong-tae,02114,boston,MA,physical medicine and rehabilitation,187,14.0,7.49,,2015
1710939848,nigwekar,sagar,02114,boston,MA,nephrology,154,,,0.0,2015
1710951751,clark,jeffrey,02114,boston,MA,hematology/oncology,298,15.0,5.03,,2015
1710959390,dienstag,jules,02114,boston,MA,gastroenterology,44,0.0,0.0,0.0,2015
1710960703,riley,erika,02114,boston,MA,internal medicine,1693,68.0,4.02,14.0,2015
1710961032,charles,richelle,02114,boston,MA,infectious disease,30,0.0,0.0,0.0,2015
1710968953,henderson,bonnie,02114,boston,MA,ophthalmology,2175,0.0,0.0,0.0,2015
1710969233,brown,susan,02114,boston,MA,psychiatry,2025,0.0,0.0,0.0,2015
1710974464,freitag,suzanne,02114,boston,MA,ophthalmology,119,,,0.0,2015
1710977038,freudenreich,oliver,02114,boston,MA,psychiatry,2049,0.0,0.0,0.0,2015
1710977327,berger,david,02114,boston,MA,general surgery,110,13.0,11.82,0.0,2015
1710978614,nadai,john,02114,boston,MA,gastroenterology,296,0.0,0.0,0.0,2015
1710978994,chung,daniel,02114,boston,MA,gastroenterology,325,,,0.0,2015
1720031396,bowes,leyda,02114,boston,MA,dermatology,7783,,,0.0,2015
1720050396,nimec,donna,02114,boston,MA,physical medicine and rehabilitation,35,0.0,0.0,0.0,2015
1720056047,clark,andrew,02114,boston,MA,neuropsychiatry,154,0.0,0.0,0.0,2015
1720069297,pratt,daniel,02114,boston,MA,gastroenterology,569,,,0.0,2015
1720069909,simon,naomi,02114,boston,MA,psychiatry,69,0.0,0.0,0.0,2015
1720069990,casavant,david,02114,boston,MA,pediatric medicine,11,,,0.0,2015
1720078272,beck,barbara,02114,boston,MA,psychiatry,156,0.0,0.0,0.0,2015
1720078389,karmacharya,rakesh,02114,boston,MA,psychiatry,89,0.0,0.0,0.0,2015
1720079288,gibbons,fiona,02114,boston,MA,pulmonary disease,1054,,,0.0,2015
1720094907,mcdonnell,theresa,02114,boston,MA,nurse practitioner,209,12.0,5.74,,2015
1720237381,smith,kimberly,02114,boston,MA,nurse practitioner,128,0.0,0.0,0.0,2015
1720287055,goyal,lipika,02114,boston,MA,hematology/oncology,131,13.0,9.92,,2015
